Datum und Uhrzeit;Energie | PowerMeter;Energie | Symo GEN24 10.0 Plus;Energie | Wattpilot_33051782;Direkt verbraucht;Energie aus Batterie bezogen;Energie in Batterie gespeichert;Energie ins Netz eingespeist;Energie vom Netz bezogen;PV Produktion;Verbrauch;Energie vom Netz an Wattpilot;Energie von Batterie an Wattpilot;Energie von PV an Wattpilot;Batteriespannung;Batteriestrom;Batterietemperatur minimum;State of Charge;Eingestellte Stromstärke | PowerMeter;Eingestellte Stromstärke | Symo GEN24 10.0 Plus;Eingestellte Stromstärke | Wattpilot_33051782;Energie Wattpilot | PowerMeter;Energie Wattpilot | Symo GEN24 10.0 Plus;Energie Wattpilot | Wattpilot_33051782;Energie Ohmpilot;Temperatur Ohmpilot;Energie ins Netz eingespeist | PowerMeter;Energie ins Netz eingespeist | Symo GEN24 10.0 Plus;Energie ins Netz eingespeist | Wattpilot_33051782;Energie vom Netz bezogen | PowerMeter;Energie vom Netz bezogen | Symo GEN24 10.0 Plus;Energie vom Netz bezogen | Wattpilot_33051782;Unnamed: 32
2024-12-18 10:35:00;;33,42173;;35,85;0,0;0,26;0,0;9,0;36,11;44,85;0,0;0,0;0,0;0,0;   0,00   ;7,0;3,4;;;16,0;;;0,0;0,0;149,3;0,0;;;9,0;;;
2024-12-18 10:40:00;;29,13082;;30,24;0,0;5,98;2,0;4,0;38,21;34,24;0,0;0,0;0,0;414,7;   0,00   ;7,0;3,4;;;16,0;;;0,0;0,0;104,8;2,0;;;4,0;;;
2024-12-18 10:45:00;;27,46539;;28,82;0,0;10,66;2,0;3,0;41,48;31,82;0,0;0,0;0,0;415,9;   0,40   ;7,0;3,5;;;16,0;;;0,0;0,0;135,5;2,0;;;3,0;;;
2024-12-18 10:50:00;;28,40705;;29,66;0,02;17,53;2,0;3,0;49,19;32,68;0,0;0,0;0,0;417,1;   0,50   ;7,0;3,7;;;16,0;;;0,0;0,0;167,9;2,0;;;3,0;;;
2024-12-18 10:55:00;;27,43164;;28,83;0,0;25,44;2,0;2,0;56,28;30,83;0,0;0,0;0,0;418,7;   0,70   ;7,0;3,9;;;16,0;;;0,0;0,0;171,9;2,0;;;2,0;;;
2024-12-18 11:00:00;;28,55818;;29,42;0,01;33,18;2,0;3,0;64,6;32,42;0,0;0,0;0,0;419,9;   1,00   ;7,0;4,2;;;16,0;;;0,0;0,0;169,2;2,0;;;3,0;;;
2024-12-18 11:05:00;;29,20228;;29,41;0,0;38,34;3,0;2,0;70,76;31,41;0,0;0,0;0,0;421,1;   1,20   ;7,0;4,5;;;16,0;;;0,0;0,0;155,7;3,0;;;2,0;;;
2024-12-18 11:10:00;;30,1856;;30,33;0,0;60,16;3,0;4,0;93,49;34,33;0,0;0,0;0,0;421,5;   0,90   ;7,0;5,1;;;16,0;;;0,0;0,0;135,1;3,0;;;4,0;;;
2024-12-18 11:15:00;;36,30688;;37,7;0,0;38,92;2,0;2,0;78,63;39,7;0,0;0,0;0,0;421,9;   1,00   ;7,0;5,5;;;16,0;;;0,0;0,0;136,0;2,0;;;2,0;;;
2024-12-18 11:20:00;;37,44826;;39,7;0,0;34,4;1,0;2,0;75,1;41,7;0,0;0,0;0,0;421,5;   0,90   ;7,0;5,8;;;16,0;;;0,0;0,0;136,0;1,0;;;2,0;;;
2024-12-18 11:25:00;;34,65263;;35,55;0,0;43,26;2,0;2,0;80,81;37,55;0,0;0,0;0,0;422,3;   0,90   ;7,0;6,2;;;16,0;;;0,0;0,0;134,5;2,0;;;2,0;;;
2024-12-18 11:30:00;;38,90328;;39,81;0,0;59,99;2,0;2,0;101,8;41,81;0,0;0,0;0,0;422,7;   0,00   ;7,0;6,8;;;16,0;;;0,0;0,0;130,2;2,0;;;2,0;;;
2024-12-18 11:35:00;;28,90251;;30,25;0,0;34,8;2,0;3,0;67,05;33,25;0,0;0,0;0,0;423,5;   1,00   ;7,0;7,1;;;16,0;;;0,0;0,0;126,4;2,0;;;3,0;;;
2024-12-18 11:40:00;;29,52866;;30,83;0,0;41,14;2,0;2,0;73,97;32,83;0,0;0,0;0,0;423,9;   1,10   ;7,0;7,5;;;16,0;;;0,0;0,0;125,5;2,0;;;2,0;;;
2024-12-18 11:45:00;;27,69169;;27,67;0,0;53,19;3,0;3,0;83,86;30,67;0,0;0,0;0,0;425,1;   1,70   ;7,0;8,0;;;16,0;;;0,0;0,0;125,3;3,0;;;3,0;;;
2024-12-18 11:50:00;;27,32149;;27,83;0,0;75,82;2,0;3,0;105,65;30,83;0,0;0,0;0,0;425,9;   1,40   ;7,0;8,7;;;16,0;;;0,0;0,0;126,6;2,0;;;3,0;;;
2024-12-18 11:55:00;;29,4695;;29,28;0,0;72,38;3,0;2,0;104,66;31,28;0,0;0,0;0,0;426,3;   1,90   ;7,0;9,4;;;16,0;;;0,0;0,0;118,0;3,0;;;2,0;;;
2024-12-18 12:00:00;;41,01977;;40,77;0,0;61,48;3,0;3,0;105,25;43,77;0,0;0,0;0,0;426,7;   2,10   ;7,0;10,0;;;16,0;;;0,0;0,0;166,2;3,0;;;3,0;;;
2024-12-18 12:05:00;;43,95134;;42,67;0,0;82,78;4,0;4,0;129,46;46,67;0,0;0,0;0,0;427,1;   2,00   ;7,0;10,8;;;16,0;;;0,0;0,0;75,0;4,0;;;4,0;;;
2024-12-18 12:10:00;;39,99694;;40,15;0,0;214,39;2,0;2,0;256,54;42,15;0,0;0,0;0,0;434,3;   7,70   ;7,0;12,8;;;16,0;;;0,0;0,0;153,3;2,0;;;2,0;;;
2024-12-18 12:15:00;;34,02157;;34,48;0,0;251,35;2,0;3,0;287,84;37,48;0,0;0,0;0,0;433,5;   6,70   ;7,0;15,2;;;16,0;;;0,0;0,0;161,6;2,0;;;3,0;;;
2024-12-18 12:20:00;;30,0805;;29,13;0,0;276,59;3,0;2,0;308,72;31,13;0,0;0,0;0,0;434,3;   7,80   ;7,0;17,8;;;16,0;;;0,0;0,0;70,5;3,0;;;2,0;;;
2024-12-18 12:25:00;;28,66814;;28,44;0,0;308,18;2,0;2,0;338,62;30,44;0,0;0,0;0,0;435,9;  10,30   ;7,0;20,8;;;16,0;;;0,0;0,0;69,6;2,0;;;2,0;;;
2024-12-18 12:30:00;;27,88328;;27,2;0,0;292,35;3,0;3,0;322,55;30,2;0,0;0,0;0,0;431,5;   4,00   ;7,0;23,6;;;16,0;;;0,0;0,0;80,5;3,0;;;3,0;;;
2024-12-18 12:35:00;;28,53373;;29,16;0,3;205,52;2,0;3,0;236,68;32,47;0,0;0,0;0,0;427,5;   0,60   ;8,0;25,6;;;16,0;;;0,0;0,0;87,8;2,0;;;3,0;;;
2024-12-18 12:40:00;;32,5107;;31,41;1,1;22,66;3,0;3,0;57,07;35,5;0,0;0,0;0,0;426,3;   0,40   ;8,0;25,8;;;16,0;;;0,0;0,0;80,7;3,0;;;3,0;;;
2024-12-18 12:45:00;;39,64831;;38,94;0,76;25,09;3,0;3,0;67,04;42,7;0,0;0,0;0,0;426,7;   0,80   ;8,0;26,0;;;16,0;;;0,0;0,0;129,8;3,0;;;3,0;;;
2024-12-18 12:50:00;;44,94427;;44,34;0,02;71,48;3,0;2,0;118,82;46,35;0,0;0,0;0,0;428,7;   1,80   ;8,0;26,7;;;16,0;;;0,0;0,0;159,2;3,0;;;2,0;;;
2024-12-18 12:55:00;;43,83467;;43,41;0,02;59,14;3,0;3,0;105,55;46,43;0,0;0,0;0,0;430,3;   5,00   ;8,0;27,2;;;16,0;;;0,0;0,0;152,4;3,0;;;3,0;;;
2024-12-18 13:00:00;;41,66173;;42,02;0,0;84,08;2,0;2,0;128,11;44,02;0,0;0,0;0,0;429,5;   2,70   ;8,0;28,0;;;16,0;;;0,0;0,0;135,2;2,0;;;2,0;;;
2024-12-18 13:05:00;;41,51075;;42,48;0,01;106,38;2,0;3,0;150,86;45,49;0,0;0,0;0,0;427,5;   0,60   ;8,0;29,1;;;16,0;;;0,0;0,0;117,1;2,0;;;3,0;;;
2024-12-18 13:10:00;;37,07042;;36,78;0,07;46,79;3,0;2,0;86,57;38,85;0,0;0,0;0,0;428,3;   1,80   ;8,0;29,5;;;16,0;;;0,0;0,0;125,2;3,0;;;2,0;;;
2024-12-18 13:15:00;;35,84332;;36,69;0,0;59,37;2,0;3,0;98,07;39,7;0,0;0,0;0,0;427,5;   0,80   ;8,0;30,2;;;16,0;;;0,0;0,0;94,4;2,0;;;3,0;;;
2024-12-18 13:20:00;;33,43217;;34,25;0,23;29,7;2,0;1,0;65,95;35,48;0,0;0,0;0,0;426,7;   0,40   ;8,0;30,5;;;16,0;;;0,0;0,0;126,1;2,0;;;1,0;;;
2024-12-18 13:25:00;;36,89667;;39,16;0,0;23,93;1,0;2,0;64,09;41,16;0,0;0,0;0,0;426,7;   0,40   ;8,0;30,8;;;16,0;;;0,0;0,0;124,9;1,0;;;2,0;;;
2024-12-18 13:30:00;;43,05705;;43,91;0,39;13,65;2,0;1,0;59,56;45,3;0,0;0,0;0,0;426,3;   0,40   ;8,0;30,9;;;16,0;;;0,0;0,0;93,2;2,0;;;1,0;;;
2024-12-18 13:35:00;;46,48941;;45,3;0,38;25,99;4,0;4,0;75,29;49,68;0,0;0,0;0,0;427,1;   1,10   ;8,0;31,1;;;16,0;;;0,0;0,0;145,2;4,0;;;4,0;;;
2024-12-18 13:40:00;;40,44825;;42,09;0,01;57,06;1,0;2,0;100,15;44,1;0,0;0,0;0,0;429,1;   2,60   ;8,0;31,7;;;16,0;;;0,0;0,0;144,7;1,0;;;2,0;;;
2024-12-18 13:45:00;;47,50049;;46,95;0,02;78,63;3,0;2,0;128,58;48,98;0,0;0,0;0,0;430,3;   3,90   ;8,0;32,4;;;16,0;;;0,0;0,0;124,5;3,0;;;2,0;;;
2024-12-18 13:50:00;;127,28853;;87,99;37,31;18,87;6,0;8,0;112,86;133,3;0,0;0,0;0,0;425,1;-   0,40   ;8,0;32,3;;;16,0;;;0,0;0,0;81,3;6,0;;;8,0;;;
2024-12-18 13:55:00;;48,82274;;45,36;1,78;74,37;4,0;4,0;123,73;51,14;0,0;0,0;0,0;428,7;   1,80   ;8,0;32,9;;;16,0;;;0,0;0,0;189,0;4,0;;;4,0;;;
2024-12-18 14:00:00;;35,61048;;36,62;0,16;37,66;2,0;1,0;76,28;37,77;0,0;0,0;0,0;427,1;   0,50   ;8,0;33,3;;;16,0;;;0,0;0,0;141,8;2,0;;;1,0;;;
2024-12-18 14:05:00;;35,81765;;36,74;0,33;25,8;2,0;3,0;64,54;40,07;0,0;0,0;0,0;426,7;   0,60   ;8,0;33,6;;;16,0;;;0,0;0,0;148,6;2,0;;;3,0;;;
2024-12-18 14:10:00;;41,17858;;41,09;1,14;9,3;2,0;3,0;52,39;45,23;0,0;0,0;0,0;425,5;   0,00   ;8,0;33,7;;;16,0;;;0,0;0,0;120,2;2,0;;;3,0;;;
2024-12-18 14:15:00;;44,62099;;41,79;3,01;6,2;3,0;2,0;50,99;46,79;0,0;0,0;0,0;425,5;   0,50   ;8,0;33,7;;;16,0;;;0,0;0,0;128,4;3,0;;;2,0;;;
2024-12-18 14:20:00;;35,30464;;37,2;0,21;21,94;1,0;2,0;60,13;39,41;0,0;0,0;0,0;427,1;   1,00   ;8,0;33,9;;;16,0;;;0,0;0,0;116,9;1,0;;;2,0;;;
2024-12-18 14:25:00;;55,1039;;39,54;13,85;34,34;5,0;4,0;78,88;57,39;0,0;0,0;0,0;427,1;   1,30   ;8,0;34,0;;;16,0;;;0,0;0,0;115,2;5,0;;;4,0;;;
2024-12-18 14:30:00;;38,99232;;39,75;0,33;38,75;2,0;3,0;80,5;43,08;0,0;0,0;0,0;427,5;   1,00   ;8,0;34,4;;;16,0;;;0,0;0,0;85,1;2,0;;;3,0;;;
2024-12-18 14:35:00;;35,82199;;36,69;0,2;36,61;2,0;2,0;75,3;38,9;0,0;0,0;0,0;427,1;   0,70   ;8,0;34,8;;;16,0;;;0,0;0,0;84,8;2,0;;;2,0;;;
2024-12-18 14:40:00;;30,93285;;31,68;0,24;30,59;2,0;2,0;64,28;33,92;0,0;0,0;0,0;427,1;   0,70   ;8,0;35,1;;;16,0;;;0,0;0,0;87,9;2,0;;;2,0;;;
2024-12-18 14:45:00;;29,23034;;29,79;0,39;23,52;2,0;2,0;55,32;32,18;0,0;0,0;0,0;426,7;   0,60   ;8,0;35,4;;;16,0;;;0,0;0,0;90,5;2,0;;;2,0;;;
2024-12-18 14:50:00;;28,14295;;27,18;1,01;19,38;3,0;3,0;49,56;31,19;0,0;0,0;0,0;425,9;   0,00   ;8,0;35,6;;;16,0;;;0,0;0,0;125,9;3,0;;;3,0;;;
2024-12-18 14:55:00;;31,17744;;34,64;0,02;8,19;0,0;0,0;42,83;34,67;0,0;0,0;0,0;425,9;   0,00   ;8,0;35,6;;;16,0;;;0,0;0,0;128,8;0,0;;;0,0;;;
2024-12-18 15:00:00;;33,31924;;32,66;2,9;2,33;1,0;2,0;35,99;37,56;0,0;0,0;0,0;424,7;   0,00   ;8,0;35,6;;;16,0;;;0,0;0,0;128,5;1,0;;;2,0;;;
2024-12-18 15:05:00;;32,01327;;23,71;8,62;0,11;3,0;2,0;26,82;34,32;0,0;0,0;0,0;424,3;   0,00   ;8,0;35,5;;;16,0;;;0,0;0,0;137,6;3,0;;;2,0;;;
2024-12-18 15:10:00;;33,11866;;16,83;17,67;0,52;2,0;4,0;19,35;38,49;0,0;0,0;0,0;423,5;-   0,60   ;8,0;35,4;;;16,0;;;0,0;0,0;183,5;2,0;;;4,0;;;
2024-12-18 15:15:00;;37,11517;;12,73;25,64;0,01;2,0;2,0;14,74;40,37;0,0;0,0;0,0;422,7;-   0,60   ;8,0;35,0;;;16,0;;;0,0;0,0;125,5;2,0;;;2,0;;;
2024-12-18 15:20:00;;42,10249;;9,12;34,65;0,0;2,0;2,0;11,12;45,77;0,0;0,0;0,0;421,9;-   0,90   ;8,0;34,6;;;16,0;;;0,0;0,0;126,3;2,0;;;2,0;;;
2024-12-18 15:25:00;;58,02354;;8,16;51,9;0,0;2,0;4,0;10,16;64,06;0,0;0,0;0,0;418,3;-   3,50   ;8,0;34,1;;;16,0;;;0,0;0,0;118,4;2,0;;;4,0;;;
2024-12-18 15:30:00;;51,83774;;4,86;44,58;0,14;6,0;5,0;11,0;54,44;0,0;0,0;0,0;421,1;-   0,60   ;8,0;33,6;;;16,0;;;0,0;0,0;122,3;6,0;;;5,0;;;
2024-12-18 15:35:00;;38,99209;;7,31;30,02;0,35;5,0;6,0;12,66;43,33;0,0;0,0;0,0;420,7;-   1,30   ;8,0;33,3;;;16,0;;;0,0;0,0;100,1;5,0;;;6,0;;;
2024-12-18 15:40:00;;36,25242;;11,72;24,78;0,2;3,0;3,0;14,93;39,5;0,0;0,0;0,0;421,1;-   0,50   ;8,0;32,9;;;16,0;;;0,0;0,0;141,9;3,0;;;3,0;;;
2024-12-18 15:45:00;;36,74744;;12,24;23,74;0,2;4,0;4,0;16,44;39,98;0,0;0,0;0,0;421,5;-   0,30   ;8,0;32,6;;;16,0;;;0,0;0,0;136,4;4,0;;;4,0;;;
2024-12-18 15:50:00;;32,44286;;16,07;16,7;0,41;3,0;4,0;19,49;36,78;0,0;0,0;0,0;421,5;   0,00   ;8,0;32,5;;;16,0;;;0,0;0,0;160,6;3,0;;;4,0;;;
2024-12-18 15:55:00;;29,64414;;18,57;12,71;0,32;2,0;3,0;20,88;34,28;0,0;0,0;0,0;421,5;-   0,50   ;8,0;32,4;;;16,0;;;0,0;0,0;152,3;2,0;;;3,0;;;
2024-12-18 16:00:00;;29,39216;;16,06;14,77;0,05;2,0;2,0;18,1;32,82;0,0;0,0;0,0;421,5;-   0,50   ;8,0;32,2;;;16,0;;;0,0;0,0;105,4;2,0;;;2,0;;;
2024-12-18 16:05:00;;43,79811;;7,86;36,07;0,19;4,0;6,0;12,06;49,94;0,0;0,0;0,0;417,9;-   4,80   ;8,0;31,8;;;16,0;;;0,0;0,0;107,0;4,0;;;6,0;;;
2024-12-18 16:10:00;;78,56662;;3,42;75,12;0,19;4,0;4,0;7,61;82,55;0,0;0,0;0,0;419,5;-   1,00   ;8,0;31,0;;;16,0;;;0,0;0,0;161,3;4,0;;;4,0;;;
2024-12-18 16:15:00;;44,85716;;4,11;43,04;0,0;1,0;1,0;5,11;48,15;0,0;0,0;0,0;419,1;-   1,40   ;8,0;30,6;;;16,0;;;0,0;0,0;157,2;1,0;;;1,0;;;
2024-12-18 16:20:00;;59,28673;;0,0;58,78;0,0;3,46;4,0;3,46;62,78;0,0;0,0;0,0;419,1;-   1,20   ;8,0;30,0;;;16,0;;;0,0;0,0;151,2;4,0;;;4,0;;;
2024-12-18 16:25:00;;46,25863;;0,0;46,78;0,01;2,37;3,0;2,39;49,78;0,0;0,0;0,0;418,7;-   1,10   ;8,0;29,5;;;16,0;;;0,0;0,0;150,1;3,0;;;3,0;;;
2024-12-18 16:30:00;;86,46378;;0,98;88,94;0,0;1,0;3,0;1,98;92,92;0,0;0,0;0,0;415,9;-   3,80   ;8,0;28,6;;;16,0;;;0,0;0,0;150,6;1,0;;;3,0;;;
2024-12-18 16:35:00;;84,05496;;0,0;82,83;0,01;1,15;5,0;1,15;87,83;0,0;0,0;0,0;418,7;-   1,10   ;8,0;27,7;;;16,0;;;0,0;0,0;147,3;5,0;;;5,0;;;
2024-12-18 16:40:00;;47,2823;;0,0;46,4;0,01;0,41;4,0;0,41;50,4;0,0;0,0;0,0;418,7;-   1,20   ;8,0;27,2;;;16,0;;;0,0;0,0;144,3;4,0;;;4,0;;;
2024-12-18 16:45:00;;44,50881;;0,0;45,58;0,0;0,28;2,0;0,28;47,58;0,0;0,0;0,0;418,3;-   1,50   ;8,0;26,7;;;16,0;;;0,0;0,0;143,0;2,0;;;2,0;;;
2024-12-18 16:50:00;;41,81708;;0,0;41,86;0,0;0,23;4,0;0,23;45,86;0,0;0,0;0,0;418,7;-   1,20   ;8,0;26,3;;;16,0;;;0,0;0,0;111,4;3,0;;;4,0;;;
2024-12-18 16:55:00;;41,80254;;0,0;41,86;0,0;0,09;2,0;0,09;43,86;0,0;0,0;0,0;419,1;-   0,90   ;8,0;25,8;;;16,0;;;0,0;0,0;107,8;3,0;;;2,0;;;
2024-12-18 17:00:00;;39,45187;;0,0;38,36;0,01;0,03;5,0;0,05;43,36;0,0;0,0;0,0;418,7;-   1,00   ;8,0;25,4;;;16,0;;;0,0;0,0;107,6;4,0;;;5,0;;;
2024-12-18 17:05:00;;47,17794;;0,0;47,14;0,01;0,03;4,0;0,04;51,14;0,0;0,0;0,0;418,3;-   1,40   ;8,0;24,9;;;16,0;;;0,0;0,0;155,4;3,0;;;4,0;;;
2024-12-18 17:10:00;;51,55339;;0,0;52,52;0,0;0,01;2,0;0,01;54,52;0,0;0,0;0,0;418,3;-   1,60   ;8,0;24,3;;;16,0;;;0,0;0,0;136,1;2,0;;;2,0;;;
2024-12-18 17:15:00;;46,2706;;0,0;46,03;0,0;0,01;4,0;0,01;50,03;0,0;0,0;0,0;418,7;-   1,10   ;8,0;23,8;;;16,0;;;0,0;0,0;105,9;3,0;;;4,0;;;
2024-12-18 17:20:00;;39,21733;;0,0;40,01;0,0;0,0;2,0;0,0;42,01;0,0;0,0;0,0;418,3;-   1,50   ;8,0;23,4;;;16,0;;;0,0;0,0;189,3;2,0;;;2,0;;;
2024-12-18 17:25:00;;40,04482;;0,0;39,8;0,0;0,0;4,0;0,0;43,8;0,0;0,0;0,0;418,7;-   1,10   ;8,0;23,0;;;16,0;;;0,0;0,0;157,3;3,0;;;4,0;;;
2024-12-18 17:30:00;;40,10588;;0,0;39,92;0,0;0,0;3,0;0,0;42,92;0,0;0,0;0,0;418,7;-   1,00   ;8,0;22,6;;;16,0;;;0,0;0,0;185,7;3,0;;;3,0;;;
2024-12-18 17:35:00;;41,74446;;0,0;42,66;0,0;0,0;2,0;0,0;44,66;0,0;0,0;0,0;417,9;-   1,90   ;8,0;22,1;;;16,0;;;0,0;0,0;169,9;2,0;;;2,0;;;
2024-12-18 17:40:00;;37,74883;;0,0;38,53;0,0;0,0;3,99;0,0;42,52;0,0;0,0;0,0;418,7;-   1,00   ;8,0;21,7;;;16,0;;;0,0;0,0;143,6;2,0;;;4,0;;;
2024-12-18 17:45:00;;42,17126;;0,0;42,16;0,0;0,0;3,0;0,0;45,16;0,0;0,0;0,0;417,9;-   1,40   ;8,0;21,3;;;16,0;;;0,0;0,0;127,0;3,0;;;3,0;;;
2024-12-18 17:50:00;;48,18278;;0,0;50,01;0,0;0,0;1,0;0,0;51,01;0,0;0,0;0,0;417,9;-   1,40   ;8,0;20,7;;;16,0;;;0,0;0,0;112,2;1,0;;;1,0;;;
2024-12-18 17:55:00;;51,29034;;0,0;51,09;0,0;0,0;3,0;0,0;54,09;0,0;0,0;0,0;417,1;-   1,90   ;8,0;20,2;;;16,0;;;0,0;0,0;123,7;3,0;;;3,0;;;
2024-12-18 18:00:00;;48,8791;;0,0;49,72;0,0;0,0;2,0;0,0;51,72;0,0;0,0;0,0;417,5;-   1,20   ;8,0;19,6;;;16,0;;;0,0;0,0;143,5;2,0;;;2,0;;;
2024-12-18 18:05:00;;41,78;;0,0;42,65;0,0;0,0;3,0;0,0;45,64;0,0;0,0;0,0;417,9;-   1,20   ;8,0;19,2;;;16,0;;;0,0;0,0;137,7;2,0;;;3,0;;;
2024-12-18 18:10:00;;42,30666;;0,0;43,27;0,0;0,0;2,0;0,0;45,27;0,0;0,0;0,0;417,5;-   1,20   ;8,0;18,7;;;16,0;;;0,0;0,0;127,9;2,0;;;2,0;;;
2024-12-18 18:15:00;;47,14224;;0,0;46,11;0,0;0,0;4,99;0,0;51,1;0,0;0,0;0,0;417,1;-   1,40   ;8,0;18,2;;;16,0;;;0,0;0,0;124,8;4,0;;;5,0;;;
2024-12-18 18:20:00;;46,69411;;0,0;47,54;0,0;0,0;1,0;0,0;48,54;0,0;0,0;0,0;417,1;-   1,30   ;8,0;17,7;;;16,0;;;0,0;0,0;125,0;2,0;;;1,0;;;
2024-12-18 18:25:00;;47,80959;;0,0;47,8;0,0;0,0;4,0;0,0;51,8;0,0;0,0;0,0;416,7;-   1,30   ;8,0;17,1;;;16,0;;;0,0;0,0;125,9;3,0;;;4,0;;;
2024-12-18 18:30:00;;47,42804;;0,0;47,32;0,0;0,0;4,0;0,0;51,32;0,0;0,0;0,0;416,3;-   1,90   ;8,0;16,6;;;16,0;;;0,0;0,0;124,6;3,0;;;4,0;;;
2024-12-18 18:35:00;;50,45188;;0,0;51,54;0,0;0,0;2,0;0,0;53,54;0,0;0,0;0,0;416,3;-   1,40   ;8,0;16,0;;;16,0;;;0,0;0,0;123,6;2,0;;;2,0;;;
2024-12-18 18:40:00;;53,62894;;0,0;53,54;0,0;0,0;4,0;0,0;57,53;0,0;0,0;0,0;415,9;-   1,50   ;8,0;15,4;;;16,0;;;0,0;0,0;123,4;3,0;;;4,0;;;
2024-12-18 18:45:00;;66,78005;;0,0;67,95;0,0;0,02;3,0;0,02;70,95;0,0;0,0;0,0;413,1;-   3,50   ;8,0;14,7;;;16,0;;;0,0;0,0;123,1;2,0;;;3,0;;;
2024-12-18 18:50:00;;79,41749;;0,0;77,37;0,01;0,03;5,0;0,04;82,37;0,0;0,0;0,0;414,7;-   1,60   ;8,0;13,9;;;16,0;;;0,0;0,0;124,0;5,0;;;5,0;;;
2024-12-18 18:55:00;;98,33708;;0,0;97,96;0,0;0,06;6,0;0,06;103,96;0,0;0,0;0,0;411,9;-   3,50   ;8,0;12,9;;;16,0;;;0,0;0,0;124,7;4,0;;;6,0;;;
2024-12-18 19:00:00;;43,60129;;0,0;41,67;0,01;0,0;3,0;0,01;44,67;0,0;0,0;0,0;413,5;-   3,00   ;8,0;12,4;;;16,0;;;0,0;0,0;125,3;5,0;;;3,0;;;
2024-12-18 19:05:00;;59,01442;;0,0;58,05;0,02;0,01;6,0;0,02;64,05;0,0;0,0;0,0;413,9;-   1,30   ;8,0;11,7;;;16,0;;;0,0;0,0;125,1;4,0;;;6,0;;;
2024-12-18 19:10:00;;38,38775;;0,0;40,49;0,0;0,0;1,0;0,0;41,49;0,0;0,0;0,0;414,3;-   1,10   ;8,0;11,3;;;16,0;;;0,0;0,0;125,6;1,0;;;1,0;;;
2024-12-18 19:15:00;;48,71688;;0,0;47,85;0,0;0,0;4,99;0,0;52,84;0,0;0,0;0,0;413,1;-   1,80   ;8,0;10,8;;;16,0;;;0,0;0,0;125,5;4,0;;;5,0;;;
2024-12-18 19:20:00;;53,13628;;0,0;54,19;0,0;0,0;2,0;0,0;56,19;0,0;0,0;0,0;413,1;-   1,50   ;8,0;10,2;;;16,0;;;0,0;0,0;125,9;2,0;;;2,0;;;
2024-12-18 19:25:00;;61,28464;;0,0;61,39;0,0;0,0;3,0;0,0;64,39;0,0;0,0;0,0;411,9;-   1,90   ;8,0;9,6;;;16,0;;;0,0;0,0;125,4;3,0;;;3,0;;;
2024-12-18 19:30:00;;60,18929;;0,0;61,24;0,0;0,0;3,0;0,0;64,24;0,0;0,0;0,0;411,5;-   1,80   ;8,0;8,9;;;16,0;;;0,0;0,0;127,5;2,0;;;3,0;;;
2024-12-18 19:35:00;;63,38659;;0,0;64,45;0,0;0,0;2,0;0,0;66,45;0,0;0,0;0,0;411,1;-   1,70   ;8,0;8,3;;;16,0;;;0,0;0,0;132,2;2,0;;;2,0;;;
2024-12-18 19:40:00;;54,69941;;0,0;54,7;0,0;0,0;3,0;0,0;57,7;0,0;0,0;0,0;410,3;-   1,90   ;8,0;7,7;;;16,0;;;0,0;0,0;137,7;3,0;;;3,0;;;
2024-12-18 19:45:00;;46,36762;;0,0;47,44;0,0;0,0;1,0;0,0;48,44;0,0;0,0;0,0;411,1;-   1,20   ;8,0;7,2;;;16,0;;;0,0;0,0;177,0;2,0;;;1,0;;;
2024-12-18 19:50:00;;45,34814;;0,0;43,41;0,0;0,0;4,99;0,0;48,4;0,0;0,0;0,0;410,7;-   1,40   ;8,0;6,7;;;16,0;;;0,0;0,0;166,5;5,0;;;5,0;;;
2024-12-18 19:55:00;;46,3505;;0,0;46,46;0,0;0,0;3,99;0,0;50,45;0,0;0,0;0,0;410,3;-   0,90   ;8,0;6,2;;;16,0;;;0,0;0,0;133,7;3,0;;;4,0;;;
2024-12-18 20:00:00;;48,9139;;0,0;50,01;0,0;0,0;2,0;0,0;52,01;0,0;0,0;0,0;409,5;-   1,50   ;8,0;5,6;;;16,0;;;0,0;0,0;146,1;2,0;;;2,0;;;
2024-12-18 20:05:00;;47,68828;;0,0;46,68;0,0;0,0;4,0;0,0;50,68;0,0;0,0;0,0;409,1;-   1,20   ;8,0;5,1;;;16,0;;;0,0;0,0;146,9;4,0;;;4,0;;;
2024-12-18 20:10:00;;5,68552;;0,0;6,04;0,0;0,0;33,79;0,0;39,83;0,0;0,0;0,0;412,3;   0,00   ;8,0;5,0;;;16,0;;;0,0;0,0;142,4;0,0;;;34,0;;;
2024-12-18 20:15:00;;0,06438;;0,0;0,07;0,0;0,0;39,82;0,0;39,89;0,0;0,0;0,0;413,1;   0,00   ;8,0;5,0;;;16,0;;;0,0;0,0;137,8;0,0;;;40,0;;;
2024-12-18 20:20:00;;0,0;;0,0;0,0;0,0;0,0;44,97;0,0;44,97;0,0;0,0;0,0;0,0;   0,00   ;8,0;5,0;;;16,0;;;0,0;0,0;134,1;0,0;;;45,0;;;
2024-12-18 20:25:00;;0,0;;0,0;0,0;0,0;0,0;43,0;0,0;43,0;0,0;0,0;0,0;0,0;   0,00   ;8,0;5,0;;;16,0;;;0,0;0,0;132,5;0,0;;;43,0;;;
