Datum und Uhrzeit;Energie | PowerMeter;Energie | Symo GEN24 10.0 Plus;Energie | Wattpilot_;Direkt verbraucht;Energie aus Batterie bezogen;Energie in Batterie gespeichert;Energie ins Netz eingespeist;Energie vom Netz bezogen;PV Produktion;Verbrauch;Energie vom Netz an Wattpilot;Energie von Batterie an Wattpilot;Energie von PV an Wattpilot;Batteriespannung;Batteriestrom;Batterietemperatur minimum;State of Charge;Eingestellte Stromstärke | PowerMeter;Eingestellte Stromstärke | Symo GEN24 10.0 Plus;Eingestellte Stromstärke | Wattpilot_;Energie Wattpilot | PowerMeter;Energie Wattpilot | Symo GEN24 10.0 Plus;Energie Wattpilot | Wattpilot_;Energie Ohmpilot;Temperatur Ohmpilot;Energie ins Netz eingespeist | PowerMeter;Energie ins Netz eingespeist | Symo GEN24 10.0 Plus;Energie ins Netz eingespeist | Wattpilot_;Energie vom Netz bezogen | PowerMeter;Energie vom Netz bezogen | Symo GEN24 10.0 Plus;Energie vom Netz bezogen | Wattpilot_
[dd.MM.yyyy HH:mm];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[V];[A];[°C];[%];[A];[A];[A];[Wh];[Wh];[Wh];[Wh];[°C];[Wh];[Wh];[Wh];[Wh];[Wh]
25.07.2024 03:00;n/a;  32,58729;n/a;   0,00   ;  33,46   ;   0,00   ;   0,00   ;   1,98   ;   0,00   ;  35,44   ;   0,00   ;   0,00   ;   0,00   ; 423,10   ;-   0,70   ;  19,00   ;  65,00   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  93,80   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 03:05;n/a;  24,70721;n/a;   0,00   ;  26,51   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  27,51   ;   0,00   ;   0,00   ;   0,00   ; 423,10   ;-   0,90   ;  19,00   ;  64,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  93,00   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
25.07.2024 03:10;n/a;  20,00174;n/a;   0,00   ;  21,80   ;   0,00   ;   0,00   ;   1,97   ;   0,00   ;  23,77   ;   0,00   ;   0,00   ;   0,00   ; 423,50   ;-   0,50   ;  19,00   ;  64,50   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  92,70   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 03:15;n/a;  19,1544 ;n/a;   0,00   ;  19,95   ;   0,00   ;   0,00   ;   1,96   ;   0,00   ;  21,91   ;   0,00   ;   0,00   ;   0,00   ; 423,50   ;-   0,50   ;  19,00   ;  64,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  91,70   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 03:20;n/a;  21,93439;n/a;   0,00   ;  23,73   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  24,73   ;   0,00   ;   0,00   ;   0,00   ; 423,10   ;-   0,70   ;  19,00   ;  64,00   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  91,20   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
25.07.2024 03:25;n/a;  27,38464;n/a;   0,00   ;  29,26   ;   0,00   ;   0,00   ;   2,98   ;   0,00   ;  32,25   ;   0,00   ;   0,00   ;   0,00   ; 422,70   ;-   0,90   ;  19,00   ;  63,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  90,70   ;   1,00   ;n/a;n/a;   3,00   ;n/a;n/a
25.07.2024 03:30;n/a;  30,19789;n/a;   0,00   ;  31,02   ;   0,00   ;   0,00   ;   1,99   ;   0,00   ;  33,01   ;   0,00   ;   0,00   ;   0,00   ; 422,30   ;-   0,80   ;  19,00   ;  63,30   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  90,40   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 03:35;n/a;  28,27455;n/a;   0,00   ;  30,10   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  31,10   ;   0,00   ;   0,00   ;   0,00   ; 422,30   ;-   0,60   ;  19,00   ;  63,00   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  88,40   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
25.07.2024 03:40;n/a;  23,63673;n/a;   0,00   ;  25,68   ;   0,00   ;   0,00   ;   1,98   ;   0,00   ;  27,66   ;   0,00   ;   0,00   ;   0,00   ; 422,30   ;-   1,10   ;  19,00   ;  62,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  86,50   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 03:45;n/a;  30,3593 ;n/a;   0,00   ;  32,13   ;   0,00   ;   0,00   ;   2,00   ;   0,00   ;  34,13   ;   0,00   ;   0,00   ;   0,00   ; 421,90   ;-   1,10   ;  19,00   ;  62,40   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  85,10   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 03:50;n/a;  40,61213;n/a;   0,00   ;  41,57   ;   0,00   ;   0,00   ;   2,00   ;   0,00   ;  43,57   ;   0,00   ;   0,00   ;   0,00   ; 421,10   ;-   1,20   ;  19,00   ;  61,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  84,50   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 03:55;n/a;  37,81203;n/a;   0,00   ;  37,81   ;   0,00   ;   0,00   ;   1,98   ;   0,00   ;  39,79   ;   0,00   ;   0,00   ;   0,00   ; 421,10   ;-   0,90   ;  19,00   ;  61,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  84,00   ;   3,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 04:00;n/a;  32,30166;n/a;   0,00   ;  35,22   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  36,22   ;   0,00   ;   0,00   ;   0,00   ; 421,10   ;-   0,80   ;  19,00   ;  60,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  83,20   ;   0,00   ;n/a;n/a;   1,00   ;n/a;n/a
25.07.2024 04:05;n/a;  29,47271;n/a;   0,00   ;  30,35   ;   0,00   ;   0,00   ;   1,99   ;   0,00   ;  32,34   ;   0,00   ;   0,00   ;   0,00   ; 421,10   ;-   0,70   ;  19,00   ;  60,30   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  82,30   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 04:10;n/a;  30,00056;n/a;   0,00   ;  30,89   ;   0,00   ;   0,00   ;   1,99   ;   0,00   ;  32,88   ;   0,00   ;   0,00   ;   0,00   ; 420,70   ;-   0,80   ;  19,00   ;  60,00   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  81,90   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 04:15;n/a;  23,24736;n/a;   0,00   ;  25,18   ;   0,00   ;   0,00   ;   0,00   ;   0,00   ;  25,18   ;   0,00   ;   0,00   ;   0,00   ; 420,70   ;-   0,70   ;  19,00   ;  59,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  81,80   ;   1,00   ;n/a;n/a;   0,00   ;n/a;n/a
25.07.2024 04:20;n/a;  21,99946;n/a;   0,00   ;  22,85   ;   0,00   ;   0,00   ;   1,97   ;   0,00   ;  24,83   ;   0,00   ;   0,00   ;   0,00   ; 420,70   ;-   0,60   ;  19,00   ;  59,50   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  81,60   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 04:25;n/a;  45,48429;n/a;   0,00   ;  48,03   ;   0,00   ;   0,02   ;   3,00   ;   0,02   ;  51,03   ;   0,00   ;   0,00   ;   0,00   ; 416,30   ;-   7,80   ;  19,00   ;  59,00   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  81,50   ;   1,00   ;n/a;n/a;   3,00   ;n/a;n/a
25.07.2024 04:30;n/a;  35,5959 ;n/a;   0,00   ;  34,32   ;   0,01   ;   0,00   ;   2,98   ;   0,01   ;  37,30   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;-   0,80   ;  19,00   ;  58,50   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  81,70   ;   4,00   ;n/a;n/a;   3,00   ;n/a;n/a
25.07.2024 04:35;n/a;  28,71649;n/a;   0,00   ;  29,56   ;   0,00   ;   0,00   ;   1,98   ;   0,00   ;  31,54   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;-   0,90   ;  19,00   ;  58,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  81,90   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 04:40;n/a;  32,96611;n/a;   0,00   ;  34,92   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  35,92   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;-   0,90   ;  19,00   ;  57,80   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  82,20   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
25.07.2024 04:45;n/a;  28,41426;n/a;   0,00   ;  30,35   ;   0,00   ;   0,00   ;   1,99   ;   0,00   ;  32,34   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;-   0,80   ;  18,00   ;  57,50   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  82,20   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 04:50;n/a;  25,2733 ;n/a;   0,00   ;  26,15   ;   0,00   ;   0,00   ;   1,99   ;   0,00   ;  28,14   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;-   0,90   ;  18,00   ;  57,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  82,30   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 04:55;n/a;  26,42535;n/a;   0,00   ;  28,36   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  29,36   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;-   0,70   ;  18,00   ;  56,80   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  82,90   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
25.07.2024 05:00;n/a;  26,5666 ;n/a;   0,00   ;  28,43   ;   0,00   ;   0,00   ;   1,98   ;   0,00   ;  30,41   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;-   0,70   ;  18,00   ;  56,40   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  83,30   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 05:05;n/a;  27,97262;n/a;   0,00   ;  29,76   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  30,76   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;-   0,70   ;  18,00   ;  56,00   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  83,70   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
25.07.2024 05:10;n/a;  21,47928;n/a;   0,00   ;  23,28   ;   0,00   ;   0,00   ;   1,97   ;   0,00   ;  25,24   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;-   0,70   ;  18,00   ;  55,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  84,30   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 05:15;n/a;  31,92769;n/a;   0,00   ;  32,90   ;   0,00   ;   0,00   ;   2,99   ;   0,00   ;  35,88   ;   0,00   ;   0,00   ;   0,00   ; 419,50   ;-   0,90   ;  18,00   ;  55,30   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  85,40   ;   2,00   ;n/a;n/a;   3,00   ;n/a;n/a
25.07.2024 05:20;n/a;  33,5169 ;n/a;   0,00   ;  35,55   ;   0,00   ;   0,00   ;   0,00   ;   0,00   ;  35,55   ;   0,00   ;   0,00   ;   0,00   ; 419,10   ;-   1,00   ;  18,00   ;  54,90   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  86,50   ;   1,00   ;n/a;n/a;   0,00   ;n/a;n/a
25.07.2024 05:25;n/a;  31,45692;n/a;   0,00   ;  32,19   ;   0,00   ;   0,00   ;   1,99   ;   0,00   ;  34,18   ;   0,00   ;   0,00   ;   0,00   ; 419,50   ;-   0,60   ;  18,00   ;  54,60   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  89,30   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 05:30;n/a;  22,37983;n/a;   0,00   ;  24,25   ;   0,00   ;   0,00   ;   1,98   ;   0,00   ;  26,23   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;-   0,60   ;  18,00   ;  54,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  91,60   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 05:35;n/a;  23,73447;n/a;   0,00   ;  26,59   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  27,59   ;   0,00   ;   0,00   ;   0,00   ; 419,50   ;-   1,00   ;  18,00   ;  53,90   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  93,90   ;   0,00   ;n/a;n/a;   1,00   ;n/a;n/a
25.07.2024 05:40;n/a;  23,54449;n/a;   0,00   ;  24,32   ;   0,00   ;   0,00   ;   0,97   ;   0,00   ;  25,29   ;   0,00   ;   0,00   ;   0,00   ; 419,50   ;-   0,70   ;  18,00   ;  53,50   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  96,30   ;   2,00   ;n/a;n/a;   1,00   ;n/a;n/a
25.07.2024 05:45;n/a;  24,65571;n/a;   0,00   ;  26,53   ;   0,00   ;   0,00   ;   1,99   ;   0,00   ;  28,51   ;   0,00   ;   0,00   ;   0,00   ; 419,50   ;-   0,70   ;  18,00   ;  53,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  99,70   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 05:50;n/a;  26,84891;n/a;   0,00   ;  28,90   ;   0,00   ;   0,11   ;   1,00   ;   0,11   ;  29,90   ;   0,00   ;   0,00   ;   0,00   ; 419,50   ;-   0,70   ;  18,00   ;  52,80   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 103,70   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
25.07.2024 05:55;n/a;  26,95311;n/a;   0,00   ;  28,03   ;   0,01   ;   0,18   ;   2,00   ;   0,19   ;  30,03   ;   0,00   ;   0,00   ;   0,00   ; 419,50   ;-   0,70   ;  18,00   ;  52,40   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 110,60   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 06:00;n/a;  31,14873;n/a;   1,05   ;  33,74   ;   0,00   ;   0,00   ;   1,00   ;   1,05   ;  35,79   ;   0,00   ;   0,00   ;   0,00   ; 419,10   ;-   1,00   ;  18,00   ;  52,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 122,30   ;   0,00   ;n/a;n/a;   1,00   ;n/a;n/a
25.07.2024 06:05;n/a;  35,63145;n/a;   0,00   ;  37,39   ;   0,01   ;   1,77   ;   2,00   ;   1,78   ;  39,39   ;   0,00   ;   0,00   ;   0,00   ; 419,10   ;-   0,80   ;  18,00   ;  51,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 131,80   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 06:10;n/a;  29,99596;n/a;   1,34   ;  31,35   ;   0,05   ;   1,00   ;   2,00   ;   2,38   ;  34,68   ;   0,00   ;   0,00   ;   0,00   ; 419,10   ;-   0,70   ;  18,00   ;  51,30   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 147,70   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 06:15;n/a;  26,53565;n/a;   2,16   ;  26,69   ;   0,00   ;   1,00   ;   0,00   ;   3,16   ;  28,85   ;   0,00   ;   0,00   ;   0,00   ; 419,50   ;-   0,50   ;  18,00   ;  51,00   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 183,40   ;   1,00   ;n/a;n/a;   0,00   ;n/a;n/a
25.07.2024 06:20;n/a;  19,8339 ;n/a;   3,09   ;  18,91   ;   0,08   ;   1,00   ;   2,00   ;   4,17   ;  24,00   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;-   0,50   ;  18,00   ;  50,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 140,30   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 06:25;n/a;  22,45931;n/a;   4,36   ;  20,50   ;   0,02   ;   1,00   ;   1,00   ;   5,38   ;  25,86   ;   0,00   ;   0,00   ;   0,00   ; 419,50   ;-   0,60   ;  18,00   ;  50,50   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 165,20   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
25.07.2024 06:30;n/a;  28,47772;n/a;   5,64   ;  25,53   ;   0,04   ;   1,00   ;   2,00   ;   6,68   ;  33,17   ;   0,00   ;   0,00   ;   0,00   ; 419,50   ;-   0,70   ;  18,00   ;  50,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 201,20   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 06:35;n/a;  30,31841;n/a;   5,98   ;  26,13   ;   0,11   ;   2,00   ;   2,00   ;   8,09   ;  34,11   ;   0,00   ;   0,00   ;   0,00   ; 419,50   ;-   0,50   ;  18,00   ;  49,80   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 196,80   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 06:40;n/a;  23,53845;n/a;   9,33   ;  17,84   ;   0,00   ;   0,00   ;   0,00   ;   9,33   ;  27,17   ;   0,00   ;   0,00   ;   0,00   ; 419,50   ;-   0,60   ;  18,00   ;  49,50   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 196,10   ;   0,00   ;n/a;n/a;   0,00   ;n/a;n/a
25.07.2024 06:45;n/a;  21,29841;n/a;   8,35   ;  14,48   ;   0,19   ;   2,00   ;   2,00   ;  10,54   ;  24,83   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;-   0,30   ;  18,00   ;  49,40   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 222,30   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 06:50;n/a;  24,90663;n/a;   9,44   ;  16,92   ;   0,41   ;   2,00   ;   3,00   ;  11,85   ;  29,36   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;-   0,30   ;  18,00   ;  49,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 172,80   ;   2,00   ;n/a;n/a;   3,00   ;n/a;n/a
25.07.2024 06:55;n/a;  22,84623;n/a;  13,05   ;  13,29   ;   0,01   ;   0,00   ;   0,00   ;  13,06   ;  26,34   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;-   0,60   ;  18,00   ;  49,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 149,80   ;   0,00   ;n/a;n/a;   0,00   ;n/a;n/a
25.07.2024 07:00;n/a;  56,62792;n/a;   9,02   ;  46,51   ;   0,53   ;   5,00   ;   5,00   ;  14,55   ;  60,53   ;   0,00   ;   0,00   ;   0,00   ; 419,50   ;-   0,50   ;  18,00   ;  48,60   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 141,00   ;   5,00   ;n/a;n/a;   5,00   ;n/a;n/a
25.07.2024 07:05;n/a;  29,55477;n/a;  15,55   ;  17,18   ;   0,01   ;   0,00   ;   0,00   ;  15,56   ;  32,73   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;-   0,40   ;  18,00   ;  48,40   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 130,00   ;   0,00   ;n/a;n/a;   0,00   ;n/a;n/a
25.07.2024 07:10;n/a;  36,38308;n/a;  15,77   ;  23,15   ;   0,24   ;   1,00   ;   3,00   ;  17,01   ;  41,92   ;   0,00   ;   0,00   ;   0,00   ; 419,50   ;-   0,80   ;  18,00   ;  48,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 126,50   ;   1,00   ;n/a;n/a;   3,00   ;n/a;n/a
25.07.2024 07:15;n/a;  34,06037;n/a;  15,96   ;  19,73   ;   0,28   ;   2,00   ;   1,00   ;  18,24   ;  36,69   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;-   0,40   ;  18,00   ;  47,80   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 120,90   ;   2,00   ;n/a;n/a;   1,00   ;n/a;n/a
25.07.2024 07:20;n/a;  28,82694;n/a;  19,22   ;  13,12   ;   0,00   ;   0,00   ;   1,00   ;  19,22   ;  33,33   ;   0,00   ;   0,00   ;   0,00   ; 420,30   ;   0,00   ;  18,00   ;  47,60   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 119,50   ;   0,00   ;n/a;n/a;   1,00   ;n/a;n/a
25.07.2024 07:25;n/a;  26,27545;n/a;  17,86   ;   9,94   ;   0,46   ;   2,00   ;   2,00   ;  20,33   ;  29,80   ;   0,00   ;   0,00   ;   0,00   ; 420,30   ;   0,00   ;  18,00   ;  47,60   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 117,00   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 07:30;n/a;  27,8303 ;n/a;  20,35   ;  10,26   ;   0,02   ;   1,00   ;   1,00   ;  21,37   ;  31,61   ;   0,00   ;   0,00   ;   0,00   ; 419,90   ;-   1,50   ;  18,00   ;  47,60   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 115,40   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
25.07.2024 07:35;n/a;  25,58048;n/a;  21,14   ;   6,74   ;   0,38   ;   1,00   ;   2,00   ;  22,52   ;  29,88   ;   0,00   ;   0,00   ;   0,00   ; 420,70   ;   0,00   ;  18,00   ;  47,50   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 115,70   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 07:40;n/a;  33,23071;n/a;  20,41   ;  13,41   ;   0,63   ;   3,00   ;   3,00   ;  24,04   ;  36,81   ;   0,00   ;   0,00   ;   0,00   ; 420,30   ;   0,00   ;  18,00   ;  47,40   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 113,50   ;   3,00   ;n/a;n/a;   3,00   ;n/a;n/a
25.07.2024 07:45;n/a;  33,43174;n/a;  24,43   ;  11,58   ;   0,01   ;   1,00   ;   0,00   ;  25,44   ;  36,01   ;   0,00   ;   0,00   ;   0,00   ; 420,30   ;-   0,50   ;  18,00   ;  47,30   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 112,70   ;   1,00   ;n/a;n/a;   0,00   ;n/a;n/a
25.07.2024 07:50;n/a;  38,41917;n/a;  24,51   ;  15,56   ;   0,39   ;   2,00   ;   2,00   ;  26,90   ;  42,07   ;   0,00   ;   0,00   ;   0,00   ; 420,30   ;   0,00   ;  18,00   ;  47,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 109,40   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 07:55;n/a;  31,66185;n/a;  25,79   ;   7,07   ;   0,78   ;   2,00   ;   2,00   ;  28,57   ;  34,86   ;   0,00   ;   0,00   ;   0,00   ; 420,30   ;   0,00   ;  18,00   ;  47,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 108,60   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 08:00;n/a;  32,77308;n/a;  30,42   ;   5,62   ;   0,01   ;   0,00   ;   1,00   ;  30,43   ;  37,04   ;   0,00   ;   0,00   ;   0,00   ; 420,30   ;-   0,30   ;  18,00   ;  47,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 108,50   ;   0,00   ;n/a;n/a;   1,00   ;n/a;n/a
25.07.2024 08:05;n/a;  32,59834;n/a;  27,31   ;   5,60   ;   0,77   ;   3,00   ;   2,00   ;  31,08   ;  34,91   ;   0,00   ;   0,00   ;   0,00   ; 420,70   ;   0,00   ;  18,00   ;  47,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 108,50   ;   3,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 08:10;n/a;  35,39939;n/a;  30,99   ;   7,58   ;   0,15   ;   0,00   ;   1,00   ;  31,14   ;  39,57   ;   0,00   ;   0,00   ;   0,00   ; 420,70   ;   0,00   ;  18,00   ;  47,00   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 107,70   ;   0,00   ;n/a;n/a;   1,00   ;n/a;n/a
25.07.2024 08:15;n/a;  37,23939;n/a;  28,61   ;  10,07   ;   1,07   ;   2,00   ;   3,00   ;  31,67   ;  41,68   ;   0,00   ;   0,00   ;   0,00   ; 420,30   ;-   0,60   ;  18,00   ;  46,90   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 107,40   ;   2,00   ;n/a;n/a;   3,00   ;n/a;n/a
25.07.2024 08:20;n/a;  44,27219;n/a;  29,59   ;  15,02   ;   0,45   ;   3,00   ;   2,00   ;  33,04   ;  46,60   ;   0,00   ;   0,00   ;   0,00   ; 420,30   ;-   0,30   ;  18,00   ;  46,80   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 106,40   ;   3,00   ;n/a;n/a;   2,00   ;n/a;n/a
25.07.2024 08:25;n/a;  42,14071;n/a;  34,00   ;  11,49   ;   0,03   ;   0,00   ;   1,00   ;  34,03   ;  46,50   ;   0,00   ;   0,00   ;   0,00   ; 420,30   ;   0,00   ;  18,00   ;  46,60   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 106,80   ;   0,00   ;n/a;n/a;   1,00   ;n/a;n/a
25.07.2024 08:30;n/a;  34,82583;n/a;  31,72   ;   4,52   ;   1,52   ;   2,00   ;   2,00   ;  35,24   ;  38,24   ;   0,00   ;   0,00   ;   0,00   ; 420,30   ;-   0,30   ;  18,00   ;  46,60   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ; 106,40   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
