Zeitstempel,Consumption,Production,Battery Charging,Battery Discharging,"Battery 
BYD B-BOX H with Kostal PLENTICORE plus and Energy Manager EM300-LR - SOC ","Inverter 
Kostal PLENTICORE plus - currentPower ","Inverter 
Kostal PLENTICORE plus - activeDevice ","Smart Meter 
KOSTAL EM - currentPower ","Smart Meter 
KOSTAL EM - activeDevice ","Energy Measurement 
Wärmepumpe Innen - currentPower ","Energy Measurement 
Wärmepumpe Innen - activeDevice ","Energy Measurement 
Wärmepumpe Außen - currentPower ","Energy Measurement 
Wärmepumpe Außen - activeDevice ","Car Charging 
KEBA Wallbox P30 - currentPower ","Car Charging 
KEBA Wallbox P30 - activeDevice ","Heatpump 
PV Ready Switch - currentPower 
","Heatpump 
PV Ready Switch - activeDevice 
","Heatpump 
PV Ready Switch - currentWaterTemp 
"
2025-07-01T15:00:00+02:00,112,8640,29,0,100,8639.67,1,-8498,1,5,1,7,1,0,0,0,0,
2025-07-01T15:15:00+02:00,199,8694,27,0,100,8694,1,-8466.67,1,5,1,37,1,0,0,0,0,
2025-07-01T15:30:00+02:00,244,7266,28,0,100,7265.67,1,-6993,1,5,1,58,1,0,0,0,0,
2025-07-01T15:45:00+02:00,171,7292,28,0,100,7291.67,1,-7092.33,1,5.67,1,7,1,0,0,0,0,
2025-07-01T16:00:00+02:00,229,7480,28,0,100,7480.33,1,-7222.67,1,5,1,7,1,0,0,0,0,
2025-07-01T16:15:00+02:00,2177,7174,28,0,99,7174,1,-4967.67,1,5.67,1,7,1,0,0,0,0,
2025-07-01T16:30:00+02:00,1366,6900,28,0,98,6899.67,1,-5504.67,1,5,1,7,1,0,0,0,0,
2025-07-01T16:45:00+02:00,1170,6679,29,0,98,6679.33,1,-5479.33,1,5,1,7,1,0,0,0,0,
2025-07-01T17:00:00+02:00,1035,5452,29,0,98,5451.67,1,-4385.33,1,6,1,7,1,0,0,0,0,
2025-07-01T17:15:00+02:00,1955,4101,10,196,98,4101,1,-2331.67,1,5.67,1,7,1,0,0,0,0,
2025-07-01T17:30:00+02:00,1316,3829,0,53,98,3828.33,1,-2568.33,1,5.67,1,7,1,0,0,0,0,
2025-07-01T17:45:00+02:00,1708,4237,0,232,98,4237,1,-2764,1,5,1,7,1,0,0,0,0,
2025-07-01T18:00:00+02:00,1307,4339,0,28,97,4339,1,-3060.67,1,5.33,1,7,1,0,0,0,0,
2025-07-01T18:15:00+02:00,958,4106,0,27,97,4105.67,1,-3175,1,5.33,1,7,1,0,0,0,0,
2025-07-01T18:30:00+02:00,769,3841,0,27,97,3841.33,1,-3098.67,1,5,1,7,1,0,0,0,0,
2025-07-01T18:45:00+02:00,932,2709,0,65,97,2709,1,-1843.67,1,5.33,1,7,1,0,0,0,0,
2025-07-01T19:00:00+02:00,2484,1925,309,834,96,1925.33,1,28.33,1,5,1,7,1,0,0,0,0,
2025-07-01T19:15:00+02:00,775,1603,855,32,97,1602.67,1,-2,1,6,1,7,1,0,0,0,0,
2025-07-01T19:30:00+02:00,734,1084,496,153,98,1084.33,1,-8,1,6,1,7,1,0,0,0,0,
2025-07-01T19:45:00+02:00,1022,858,234,383,99,858,1,13.67,1,5.67,1,7,1,0,0,0,0,
2025-07-01T20:00:00+02:00,522,584,141,86,98,584.33,1,-4,1,5.33,1,7,1,0,0,0,0,
2025-07-01T20:15:00+02:00,391,348,26,73,98,348,1,-4.33,1,10.33,1,76,1,0,0,0,0,
2025-07-01T20:30:00+02:00,1164,231,0,927,97,231,1,-3.33,1,21.67,1,745,1,0,0,0,0,
2025-07-01T20:45:00+02:00,1462,157,0,1291,94,157.33,1,8,1,19.67,1,1059.67,1,0,0,0,0,
2025-07-01T21:00:00+02:00,1573,76,0,1487,90,76.33,1,2.33,1,20.67,1,1150.33,1,0,0,0,0,
2025-07-01T21:15:00+02:00,1241,14,0,1221,86,14.33,1,-2.33,1,16.33,1,831.67,1,0,0,0,0,
2025-07-01T21:30:00+02:00,393,1,0,385,84,1.33,1,-2.67,1,5.33,1,7,1,0,0,0,0,
2025-07-01T21:45:00+02:00,426,0,0,417,83,0.33,1,1.67,1,5,1,7,1,0,0,0,0,
2025-07-01T22:00:00+02:00,425,0,0,420,82,0.33,1,-2.33,1,5,1,7,1,0,0,0,0,
2025-07-01T22:15:00+02:00,449,0,0,451,81,0,0,-9.33,1,5,1,7,1,0,0,0,0,
2025-07-01T22:30:00+02:00,424,0,0,418,80,0,0,-2.67,1,5,1,7,1,0,0,0,0,
2025-07-01T22:45:00+02:00,426,0,0,424,79,0,0,-5,1,5.33,1,7,1,0,0,0,0,
2025-07-01T23:00:00+02:00,454,0,0,445,78,0,0,1.67,1,5,1,7,1,0,0,0,0,
2025-07-01T23:15:00+02:00,342,0,0,338,77,0,0,-3.33,1,5,1,7,1,0,0,0,0,
2025-07-01T23:30:00+02:00,335,0,0,329,76,0,0,-1,1,5.33,1,7,1,0,0,0,0,
2025-07-01T23:45:00+02:00,300,0,0,293,76,0,0,-0.67,1,5,1,7,1,0,0,0,0,
2025-07-02T00:00:00+02:00,328,0,0,296,75,0,0,24,1,5.33,1,7,1,0,0,0,0,
2025-07-02T00:15:00+02:00,313,0,0,308,74,0,0,-1.33,1,5.33,1,7,1,0,0,0,0,
2025-07-02T00:30:00+02:00,291,0,0,280,73,0,0,4,1,5.33,1,7,1,0,0,0,0,
2025-07-02T00:45:00+02:00,298,0,0,296,73,0,0,-5.33,1,5,1,7,1,0,0,0,0,
2025-07-02T01:00:00+02:00,334,0,0,326,72,0,0,0,0,5,1,7,1,0,0,0,0,
2025-07-02T01:15:00+02:00,523,0,0,513,70,0,0,3,1,5,1,7,1,0,0,0,0,
2025-07-02T01:30:00+02:00,231,0,0,225,69,0,0,-1,1,5,1,7,1,0,0,0,0,
2025-07-02T01:45:00+02:00,345,0,0,338,69,0,0,-0.67,1,5.33,1,7,1,0,0,0,0,
2025-07-02T02:00:00+02:00,305,0,0,298,68,0,0,0.67,1,5.33,1,7,1,0,0,0,0,
2025-07-02T02:15:00+02:00,288,0,0,279,67,0,0,1.33,1,5.67,1,7,1,0,0,0,0,
2025-07-02T02:30:00+02:00,317,0,0,311,67,0,0,0.33,1,5,1,7,1,0,0,0,0,
2025-07-02T02:45:00+02:00,330,0,0,316,66,0,0,6,1,5,1,7,1,0,0,0,0,
2025-07-02T03:00:00+02:00,169,0,0,156,65,0,0,4.33,1,5,1,7,1,0,0,0,0,
2025-07-02T03:15:00+02:00,220,0,0,214,65,0,0,-1,1,5.67,1,7,1,0,0,0,0,
2025-07-02T03:30:00+02:00,250,0,0,235,64,0,0,8,1,5,1,7,1,0,0,0,0,
2025-07-02T03:45:00+02:00,156,0,0,157,64,0,0,-8,1,5.33,1,7,1,0,0,0,0,
2025-07-02T04:00:00+02:00,226,0,0,218,63,0,0,-0.67,1,5,1,7,1,0,0,0,0,
2025-07-02T04:15:00+02:00,220,0,0,219,63,0,0,-5.67,1,5,1,7,1,0,0,0,0,
2025-07-02T04:30:00+02:00,221,1,0,212,62,0.67,1,1.33,1,5,1,7,1,0,0,0,0,
2025-07-02T04:45:00+02:00,161,1,0,160,62,0.67,1,-6,1,5,1,7,1,0,0,0,0,
2025-07-02T05:00:00+02:00,212,0,0,207,61,0,0,-2.33,1,5.33,1,7,1,0,0,0,0,
2025-07-02T05:15:00+02:00,225,0,0,219,61,0.33,1,-1,1,5,1,7,1,0,0,0,0,
2025-07-02T05:30:00+02:00,216,1,0,203,60,0.67,1,4.67,1,5,1,7,1,0,0,0,0,
2025-07-02T05:45:00+02:00,154,20,0,129,60,20,1,-1.33,1,5,1,7,1,0,0,0,0,
2025-07-02T06:00:00+02:00,144,87,0,57,60,87,1,-7.33,1,5.33,1,7,1,0,0,0,0,
2025-07-02T06:15:00+02:00,208,155,0,37,60,155.33,1,9.33,1,5,1,7,1,0,0,0,0,
2025-07-02T06:30:00+02:00,190,219,0,16,60,219,1,-48.33,1,5.33,1,7,1,0,0,0,0,
2025-07-02T06:45:00+02:00,169,275,0,14,60,275.33,1,-123,1,5,1,7,1,0,0,0,0,
2025-07-02T07:00:00+02:00,125,325,0,12,60,325,1,-213.33,1,5.33,1,7,1,0,0,0,0,
2025-07-02T07:15:00+02:00,205,373,0,10,60,372.67,1,-180.67,1,5,1,7,1,0,0,0,0,
2025-07-02T07:30:00+02:00,200,411,0,15,60,411,1,-226.67,1,5,1,7,1,0,0,0,0,
2025-07-02T07:45:00+02:00,192,462,0,16,60,462,1,-285.67,1,5,1,7,1,0,0,0,0,
2025-07-02T08:00:00+02:00,201,530,0,16,60,530,1,-345.67,1,5,1,56,1,0,0,0,0,
2025-07-02T08:15:00+02:00,216,658,0,17,60,658,1,-458.67,1,5.33,1,60.67,1,0,0,0,0,
2025-07-02T08:30:00+02:00,213,965,0,17,60,964.67,1,-769,1,5.33,1,7,1,0,0,0,0,
2025-07-02T08:45:00+02:00,198,1256,0,17,59,1255.67,1,-1074.67,1,5,1,7,1,0,0,0,0,
2025-07-02T09:00:00+02:00,191,1510,0,18,59,1509.67,1,-1336,1,5,1,7,1,0,0,0,0,
2025-07-02T09:15:00+02:00,143,1773,0,18,59,1772.67,1,-1647.33,1,5,1,7,1,0,0,0,0,
2025-07-02T09:30:00+02:00,194,2318,0,18,59,2318.33,1,-2142.67,1,5,1,7,1,0,0,0,0,
2025-07-02T09:45:00+02:00,202,3293,0,20,59,3292.67,1,-3110.67,1,5.33,1,7,1,0,0,0,0,
2025-07-02T10:00:00+02:00,229,4126,946,7,60,4126,1,-2956.33,1,5.33,1,7,1,0,0,0,0,
2025-07-02T10:15:00+02:00,143,4646,1523,0,65,4645.67,1,-2978,1,5.33,1,7,1,0,0,0,0,
2025-07-02T10:30:00+02:00,197,5086,1523,0,69,5086,1,-3364.33,1,5.33,1,7,1,0,0,0,0,
2025-07-02T10:45:00+02:00,238,5480,1518,0,73,5480,1,-3721.33,1,5,1,7,1,0,0,0,0,
2025-07-02T11:00:00+02:00,207,5830,1162,0,76,5830,1,-4459.67,1,5.33,1,7,1,0,0,0,0,
2025-07-02T11:15:00+02:00,128,6149,985,0,79,6148.67,1,-5034.67,1,5.33,1,7,1,0,0,0,0,
2025-07-02T11:30:00+02:00,192,6483,985,0,81,6483.33,1,-5304.33,1,5,1,7,1,0,0,0,0,
2025-07-02T11:45:00+02:00,201,6763,985,0,83,6763.33,1,-5575.67,1,5,1,7,1,0,0,0,0,
2025-07-02T12:00:00+02:00,186,7026,790,0,85,7026,1,-6046.33,1,6.67,1,7,1,0,0,0,0,
2025-07-02T12:15:00+02:00,177,7207,691,0,87,7206.67,1,-6337.67,1,5.33,1,7,1,0,0,0,0,
2025-07-02T12:30:00+02:00,181,7408,691,0,89,7408.33,1,-6535.33,1,5.33,1,56.67,1,0,0,0,0,
2025-07-02T12:45:00+02:00,214,7568,691,0,91,7568.33,1,-6662.33,1,5,1,38.33,1,0,0,0,0,
2025-07-02T13:00:00+02:00,190,7716,483,0,93,7716.33,1,-7039.67,1,5.67,1,7,1,0,0,0,0,
2025-07-02T13:15:00+02:00,393,7858,367,0,94,7857.67,1,-7097,1,14.33,1,208.33,1,0,0,0,0,
2025-07-02T13:30:00+02:00,1203,8016,1816,0,96,8016,1,-4993.33,1,22.33,1,1028.67,1,0,0,0,0,
2025-07-02T13:45:00+02:00,1228,8095,1206,0,100,8095.33,1,-5678.67,1,19,1,1131.67,1,0,0,0,0,
2025-07-02T14:00:00+02:00,1360,8114,27,0,100,8113.67,1,-6726,1,18.33,1,1200,1,0,0,0,0,
2025-07-02T14:15:00+02:00,911,8137,27,0,100,8137.33,1,-7198.67,1,6.67,1,84,1,0,0,0,0,
2025-07-02T14:30:00+02:00,917,8090,26,0,100,8089.67,1,-7145.67,1,5,1,7,1,0,0,0,0,
2025-07-02T14:45:00+02:00,1613,8068,26,0,100,8068.33,1,-6428,1,5,1,7,1,0,0,0,0,
2025-07-02T15:00:00+02:00,1202,8054,26,0,100,8053.67,1,-6823.33,1,5,1,7,1,0,0,0,0,
2025-07-02T15:15:00+02:00,152,7859,26,0,99,7859.33,1,-7679.33,1,5,1,7,1,0,0,0,0,
2025-07-02T15:30:00+02:00,203,7719,27,0,98,7719,1,-7488.67,1,5,1,7,1,0,0,0,0,
2025-07-02T15:45:00+02:00,181,7558,27,0,98,7557.67,1,-7348,1,5.33,1,7,1,0,0,0,0,
2025-07-02T16:00:00+02:00,179,7363,27,0,98,7363,1,-7155.33,1,5,1,7,1,0,0,0,0,
2025-07-02T16:15:00+02:00,149,7183,28,0,98,7183,1,-7005,1,5,1,7,1,0,0,0,0,
2025-07-02T16:30:00+02:00,144,6869,28,0,98,6868.67,1,-6695.33,1,5,1,7,1,0,0,0,0,
2025-07-02T16:45:00+02:00,196,6642,29,0,98,6642,1,-6416,1,5,1,7,1,0,0,0,0,
2025-07-02T17:00:00+02:00,194,6394,30,0,98,6394.33,1,-6169.33,1,5.33,1,7,1,0,0,0,0,
2025-07-02T17:15:00+02:00,205,5983,30,0,98,5982.67,1,-5746.67,1,5,1,7,1,0,0,0,0,
2025-07-02T17:30:00+02:00,128,5366,31,0,98,5365.67,1,-5204.67,1,5,1,7,1,0,0,0,0,
2025-07-02T17:45:00+02:00,1982,4888,32,0,98,4887.67,1,-2872.67,1,5.67,1,7,1,0,0,0,0,
2025-07-02T18:00:00+02:00,1247,4609,30,0,98,4608.67,1,-3331,1,5.33,1,7,1,0,0,0,0,
2025-07-02T18:15:00+02:00,1113,4220,29,0,98,4220,1,-3076,1,5.33,1,7,1,0,0,0,0,
2025-07-02T18:30:00+02:00,841,2262,0,131,98,2262,1,-1558.67,1,5.33,1,7,1,0,0,0,0,
2025-07-02T18:45:00+02:00,267,3297,0,8,98,3296.67,1,-3038.67,1,5,1,7,1,0,0,0,0,
2025-07-02T19:00:00+02:00,184,2475,0,7,98,2475,1,-2297.33,1,5,1,7,1,0,0,0,0,
2025-07-02T19:15:00+02:00,265,1073,0,4,98,1073.33,1,-812.33,1,5.33,1,7,1,0,0,0,0,
2025-07-02T19:30:00+02:00,271,646,0,3,98,646,1,-378,1,5,1,7,1,0,0,0,0,
2025-07-02T19:45:00+02:00,447,538,0,146,98,538,1,-239.67,1,5.33,1,7,1,0,0,0,0,
2025-07-02T20:00:00+02:00,158,614,0,7,97,614,1,-462.33,1,5.33,1,7,1,0,0,0,0,
2025-07-02T20:15:00+02:00,270,585,0,6,97,585,1,-321.67,1,5.67,1,7,1,0,0,0,0,
2025-07-02T20:30:00+02:00,244,517,0,6,97,517,1,-280,1,5.33,1,7,1,0,0,0,0,
2025-07-02T20:45:00+02:00,239,432,0,2,97,432.33,1,-196.33,1,5.33,1,7,1,0,0,0,0,
2025-07-02T21:00:00+02:00,253,321,0,26,97,321.33,1,-98.33,1,5.33,1,7,1,0,0,0,0,
2025-07-02T21:15:00+02:00,310,78,0,235,97,78,1,-9.67,1,5.33,1,7,1,0,0,0,0,
2025-07-02T21:30:00+02:00,295,1,0,289,96,1,1,-1.33,1,5.33,1,7,1,0,0,0,0,
2025-07-02T21:45:00+02:00,289,1,0,285,95,0.67,1,-5,1,5.67,1,7,1,0,0,0,0,
2025-07-02T22:00:00+02:00,287,1,0,286,95,1,1,-6.67,1,5,1,7,1,0,0,0,0,
2025-07-02T22:15:00+02:00,390,1,0,381,94,0.67,1,1.67,1,5,1,7,1,0,0,0,0,
2025-07-02T22:30:00+02:00,302,0,0,305,93,0,0,-10.33,1,5,1,7,1,0,0,0,0,
2025-07-02T22:45:00+02:00,266,0,0,267,92,0,0,-8,1,5.33,1,7,1,0,0,0,0,
2025-07-02T23:00:00+02:00,388,0,0,375,91,0,0,6.33,1,5.67,1,7,1,0,0,0,0,
2025-07-02T23:15:00+02:00,384,0,0,375,90,0,0,0.33,1,5.33,1,7,1,0,0,0,0,
2025-07-02T23:30:00+02:00,323,0,0,320,90,0,0,-4,1,5,1,7,1,0,0,0,0,
2025-07-02T23:45:00+02:00,302,0,0,301,89,0,0,-5.67,1,5,1,7,1,0,0,0,0,
2025-07-03T00:00:00+02:00,326,0,0,296,88,0,0,23.33,1,5,1,7,1,0,0,0,0,
2025-07-03T00:15:00+02:00,223,0,0,216,88,0,0,-1.33,1,5.33,1,7,1,0,0,0,0,
2025-07-03T00:30:00+02:00,219,0,0,211,87,0,0,0,0,5.33,1,7,1,0,0,0,0,
2025-07-03T00:45:00+02:00,213,0,0,213,87,0,0,-7.33,1,5.33,1,7,1,0,0,0,0,
2025-07-03T01:00:00+02:00,186,0,0,178,86,0,0,2.33,1,5,1,7,1,0,0,0,0,
2025-07-03T01:15:00+02:00,172,0,0,166,86,0,0,0.67,1,5.33,1,7,1,0,0,0,0,
2025-07-03T01:30:00+02:00,223,0,0,221,85,0,0,-4.33,1,5.33,1,7,1,0,0,0,0,
2025-07-03T01:45:00+02:00,222,0,0,219,85,0,0,-4,1,5.33,1,7,1,0,0,0,0,
2025-07-03T02:00:00+02:00,218,0,0,210,84,0,0,-0.33,1,5.33,1,7,1,0,0,0,0,
2025-07-03T02:15:00+02:00,214,0,0,213,83,0,0,-5,1,5,1,7,1,0,0,0,0,
2025-07-03T02:30:00+02:00,189,0,0,183,83,0,0,0.67,1,5.33,1,7,1,0,0,0,0,
2025-07-03T02:45:00+02:00,168,0,0,163,83,0,0,-1,1,5.33,1,7,1,0,0,0,0,
2025-07-03T03:00:00+02:00,212,0,0,209,82,0,0,-3.33,1,5.33,1,7,1,0,0,0,0,
2025-07-03T03:15:00+02:00,487,0,0,489,81,0,0,-8,1,5.33,1,7,1,0,0,0,0,
2025-07-03T03:30:00+02:00,227,0,0,222,79,0,0,-2,1,5.33,1,7,1,0,0,0,0,
2025-07-03T03:45:00+02:00,234,0,0,229,79,0,0,-1.67,1,5.67,1,7,1,0,0,0,0,
2025-07-03T04:00:00+02:00,230,0,0,225,78,0,0,-1.33,1,5,1,7,1,0,0,0,0,
2025-07-03T04:15:00+02:00,227,0,0,222,78,0,0,-1,1,5.67,1,7,1,0,0,0,0,
2025-07-03T04:30:00+02:00,209,1,0,209,77,0.67,1,-9.33,1,5,1,7,1,0,0,0,0,
2025-07-03T04:45:00+02:00,216,0,0,211,77,0.33,1,-2.67,1,5.33,1,7,1,0,0,0,0,
2025-07-03T05:00:00+02:00,241,1,0,238,76,0.67,1,-1.33,1,5.33,1,7,1,0,0,0,0,
2025-07-03T05:15:00+02:00,233,0,0,228,76,0,0,-2,1,5.67,1,7,1,0,0,0,0,
2025-07-03T05:30:00+02:00,138,0,0,137,75,0,0,-5.67,1,5,1,7,1,0,0,0,0,
2025-07-03T05:45:00+02:00,172,21,0,149,75,21.33,1,-5.33,1,5.33,1,7,1,0,0,0,0,
2025-07-03T06:00:00+02:00,1074,50,0,1009,74,50,1,6.67,1,24.67,1,878.33,1,0,0,0,0,
2025-07-03T06:15:00+02:00,2876,63,0,2808,68,62.67,1,-2.33,1,38,1,2713.33,1,0,0,0,0,
2025-07-03T06:30:00+02:00,2154,155,0,2006,61,154.67,1,-13.67,1,43.33,1,1964.33,1,0,0,0,0,
2025-07-03T06:45:00+02:00,186,273,0,20,60,273,1,-110,1,5,1,7,1,0,0,0,0,
2025-07-03T07:00:00+02:00,161,342,0,17,60,342.33,1,-200.33,1,5.67,1,7,1,0,0,0,0,
2025-07-03T07:15:00+02:00,135,423,0,17,60,422.67,1,-304.67,1,5.33,1,7,1,0,0,0,0,
2025-07-03T07:30:00+02:00,203,654,0,17,60,654.33,1,-468,1,5.67,1,7,1,0,0,0,0,
2025-07-03T07:45:00+02:00,203,657,0,17,60,657.33,1,-472,1,5,1,7,1,0,0,0,0,
2025-07-03T08:00:00+02:00,191,912,0,18,60,912.33,1,-739.67,1,5.67,1,7,1,0,0,0,0,
2025-07-03T08:15:00+02:00,208,1391,0,19,60,1390.67,1,-1201.67,1,5.33,1,7,1,0,0,0,0,
2025-07-03T08:30:00+02:00,192,1470,0,19,60,1470.33,1,-1297,1,5.33,1,7,1,0,0,0,0,
2025-07-03T08:45:00+02:00,142,1347,0,19,60,1346.67,1,-1224.67,1,5.33,1,7,1,0,0,0,0,
2025-07-03T09:00:00+02:00,661,1784,0,106,60,1784,1,-1232.33,1,5.33,1,7,1,0,0,0,0,
2025-07-03T09:15:00+02:00,237,2462,0,28,60,2462,1,-2252.67,1,5.67,1,7,1,0,0,0,0,
2025-07-03T09:30:00+02:00,235,3190,0,29,60,3190.33,1,-2985,1,5,1,7,1,0,0,0,0,
2025-07-03T09:45:00+02:00,147,1834,0,28,60,1834,1,-1717,1,5,1,7,1,0,0,0,0,
2025-07-03T10:00:00+02:00,205,1352,533,9,60,1352,1,-619.67,1,5.33,1,7,1,0,0,0,0,
2025-07-03T10:15:00+02:00,244,1302,1045,0,63,1301.67,1,-5,1,5,1,7,1,0,0,0,0,
2025-07-03T10:30:00+02:00,228,2020,1470,0,66,2020.33,1,-316.67,1,5,1,7,1,0,0,0,0,
2025-07-03T10:45:00+02:00,192,2353,1457,0,70,2353,1,-703.33,1,5.67,1,7,1,0,0,0,0,
2025-07-03T11:00:00+02:00,230,4291,1229,0,74,4291.33,1,-2845.67,1,5,1,7,1,0,0,0,0,
2025-07-03T11:15:00+02:00,241,3982,1111,0,76,3982.33,1,-2656.33,1,5.67,1,7,1,0,0,0,0,
2025-07-03T11:30:00+02:00,209,3506,1111,0,79,3506.33,1,-2191.67,1,5.33,1,7,1,0,0,0,0,
2025-07-03T11:45:00+02:00,263,5913,1111,0,82,5913.33,1,-4582.67,1,5,1,7,1,0,0,0,0,
2025-07-03T12:00:00+02:00,152,3721,894,0,84,3721.33,1,-2679.67,1,5.67,1,7,1,0,0,0,0,
2025-07-03T12:15:00+02:00,293,6017,783,0,86,6017,1,-4980,1,5.33,1,7,1,0,0,0,0,
2025-07-03T12:30:00+02:00,233,8085,784,0,88,8085,1,-7099.67,1,5.33,1,7,1,0,0,0,0,
2025-07-03T12:45:00+02:00,172,3410,784,0,90,3410,1,-2476,1,5.67,1,7,1,0,0,0,0,
2025-07-03T13:00:00+02:00,188,3788,553,0,92,3787.67,1,-3045,1,5,1,7,1,0,0,0,0,
2025-07-03T13:15:00+02:00,249,4307,422,0,93,4307,1,-3664,1,5,1,7,1,0,0,0,0,
2025-07-03T13:30:00+02:00,246,7249,421,0,94,7248.67,1,-6604.33,1,5.33,1,7,1,0,0,0,0,
2025-07-03T13:45:00+02:00,300,8280,1685,0,96,8280,1,-6319,1,5,1,7,1,0,0,0,0,
2025-07-03T14:00:00+02:00,206,6069,1115,0,100,6080,1,-4827.33,1,5,1,7,1,0,0,0,0,
2025-07-03T14:15:00+02:00,234,8239,27,0,100,8239.33,1,-8030.33,1,5.67,1,7,1,0,0,0,0,
2025-07-03T14:30:00+02:00,240,5785,29,0,100,5785.33,1,-5523.33,1,5.33,1,7,1,0,0,0,0,
2025-07-03T14:45:00+02:00,205,2596,32,0,100,2595.67,1,-2357.33,1,5,1,7,1,0,0,0,0,
2025-07-03T15:00:00+02:00,193,2476,32,0,100,2475.67,1,-2249.67,1,5.33,1,7,1,0,0,0,0,
2025-07-03T15:15:00+02:00,134,4138,30,0,100,4138.33,1,-3972.33,1,5,1,7,1,0,0,0,0,
2025-07-03T15:30:00+02:00,227,7112,26,0,100,7112,1,-6882.67,1,5.33,1,7,1,0,0,0,0,
2025-07-03T15:45:00+02:00,297,5285,29,0,99,5285,1,-4969.67,1,5,1,52.33,1,0,0,0,0,
2025-07-03T16:00:00+02:00,355,6163,28,0,98,6162.33,1,-5785.67,1,5.33,1,54,1,0,0,0,0,
2025-07-03T16:15:00+02:00,288,3754,30,0,98,3754.33,1,-3442.67,1,5.33,1,7,1,0,0,0,0,
2025-07-03T16:30:00+02:00,260,5324,27,0,98,5323.67,1,-5063.67,1,5,1,7,1,0,0,0,0,
2025-07-03T16:45:00+02:00,520,2998,32,0,98,2997.67,1,-2444.33,1,5.33,1,7,1,0,0,0,0,
2025-07-03T17:00:00+02:00,240,3615,29,0,98,3615.33,1,-3350,1,5.67,1,7,1,0,0,0,0,
2025-07-03T17:15:00+02:00,264,5829,28,0,98,5829,1,-5537.67,1,5.33,1,7,1,0,0,0,0,
2025-07-03T17:30:00+02:00,292,4606,28,0,98,4605.67,1,-4283.67,1,5,1,7,1,0,0,0,0,
2025-07-03T17:45:00+02:00,245,3831,30,0,98,3831,1,-3556,1,5.33,1,7,1,0,0,0,0,
2025-07-03T18:00:00+02:00,216,3457,31,0,98,3457,1,-3209,1,5,1,23.67,1,0,0,0,0,
2025-07-03T18:15:00+02:00,199,3640,32,0,98,3639.67,1,-3408,1,5.33,1,7,1,0,0,0,0,
2025-07-03T18:30:00+02:00,215,3325,31,0,98,3324.67,1,-3077,1,5,1,7,1,0,0,0,0,
2025-07-03T18:45:00+02:00,214,1429,35,0,98,1429,1,-1179.67,1,5,1,7,1,0,0,0,0,
2025-07-03T19:00:00+02:00,206,965,36,0,98,965,1,-721.33,1,5.33,1,7,1,0,0,0,0,
2025-07-03T19:15:00+02:00,249,741,37,0,98,741,1,-454.33,1,6,1,46.67,1,0,0,0,0,
2025-07-03T19:30:00+02:00,249,677,39,0,98,676.67,1,-388,1,5.33,1,53.67,1,0,0,0,0,
2025-07-03T19:45:00+02:00,142,990,40,0,98,990.33,1,-808,1,5.33,1,7,1,0,0,0,0,
2025-07-03T20:00:00+02:00,194,684,40,0,98,683.67,1,-448.67,1,5,1,7,1,0,0,0,0,
2025-07-03T20:15:00+02:00,228,362,9,1,98,362.33,1,-121,1,5.33,1,7,1,0,0,0,0,
2025-07-03T20:30:00+02:00,216,234,1,9,98,234,1,-24.67,1,5,1,7,1,0,0,0,0,
2025-07-03T20:45:00+02:00,208,151,0,49,98,151,1,2.33,1,5,1,7,1,0,0,0,0,
2025-07-03T21:00:00+02:00,209,85,0,124,98,84.67,1,-6.67,1,5.33,1,7,1,0,0,0,0,
2025-07-03T21:15:00+02:00,162,27,0,126,97,27,1,1,1,5.33,1,7,1,0,0,0,0,
2025-07-03T21:30:00+02:00,210,4,0,202,97,4.33,1,-3.33,1,5,1,7,1,0,0,0,0,
2025-07-03T21:45:00+02:00,329,1,0,325,96,1,1,-5.33,1,5,1,7,1,0,0,0,0,
2025-07-03T22:00:00+02:00,388,1,0,389,95,1,1,-9.33,1,5.33,1,7,1,0,0,0,0,
2025-07-03T22:15:00+02:00,382,1,0,375,94,0.67,1,-1.33,1,6,1,7,1,0,0,0,0,
2025-07-03T22:30:00+02:00,362,0,0,360,93,0,0,-5,1,5.33,1,7,1,0,0,0,0,
2025-07-03T22:45:00+02:00,349,0,0,348,92,0,0,-6.33,1,5,1,7,1,0,0,0,0,
2025-07-03T23:00:00+02:00,421,0,0,404,91,0,0,10.33,1,5,1,7,1,0,0,0,0,
2025-07-03T23:15:00+02:00,461,0,0,457,90,0,0,-3.67,1,5,1,7,1,0,0,0,0,
2025-07-03T23:30:00+02:00,410,0,0,403,89,0,0,-1.67,1,5.33,1,7,1,0,0,0,0,
2025-07-03T23:45:00+02:00,392,0,0,387,88,0,0,-2.33,1,5.67,1,7,1,0,0,0,0,
2025-07-04T00:00:00+02:00,417,0,0,383,87,0,0,27,1,5.67,1,7,1,0,0,0,0,
2025-07-04T00:15:00+02:00,434,0,0,431,86,0,0,-3.33,1,6,1,7,1,0,0,0,0,
2025-07-04T00:30:00+02:00,466,0,0,456,84,0,0,3.67,1,5,1,62.67,1,0,0,0,0,
2025-07-04T00:45:00+02:00,1298,0,0,1300,82,0,0,-9.67,1,24,1,885.67,1,0,0,0,0,
2025-07-04T01:00:00+02:00,3293,0,0,3291,75,0,0,-5.67,1,38.67,1,2790.67,1,0,0,0,0,
2025-07-04T01:15:00+02:00,1981,0,0,1980,67,0,0,-5,1,36.67,1,1484.33,1,0,0,0,0,
