Date,Consumption,Production,Battery Charging,Battery Discharging,"Battery 
Fronius TCP Bat - SOC","Smart Meter 
Fronius Smart Meter 3P - currentPower","Smart Meter 
Fronius Smart Meter 3P - activeDevice","Car Charging 
OCPP Charger - currentPower 
","Car Charging 
OCPP Charger - activeDevice 
","Water Heater 
Ohmpilot - currentPower","Water Heater 
Ohmpilot - activeDevice","Water Heater 
Ohmpilot - currentWaterTemp","Inverter 
Fronius TCP Inv - currentPower","Inverter 
Fronius TCP Inv - activeDevice","Smart Plug 
Steckdose Roller Garage - currentPower","Smart Plug 
Steckdose Roller Garage - activeDevice","Smart Plug 
Steckdose Heizköper OG - currentPower","Smart Plug 
Steckdose Heizköper OG - activeDevice"
2025-07-30T03:30:00+02:00,311,0,0,308,43,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30T03:45:00+02:00,356,0,0,350,42,-2,1,0,0,0,0,117.4,0,0,0,0,0,0
2025-07-30T04:00:00+02:00,407,0,0,404,40,4.67,1,0,0,0,0,112.43,0,0,0,0,0,0
2025-07-30T04:15:00+02:00,284,0,0,288,39,-11,1,0,0,0,0,111.17,0,0,0,0,0,0
2025-07-30T04:30:00+02:00,321,0,0,316,38,6.67,1,0,0,0,0,110.57,0,0,0,0,0,0
2025-07-30T04:45:00+02:00,283,0,0,282,37,-5.33,1,0,0,0,0,106.7,0,0,0,0,0,0
2025-07-30T05:00:00+02:00,385,0,0,388,36,-27.33,1,0,0,0,0,98.47,0,0,0,0,0,0
2025-07-30T05:15:00+02:00,493,0,0,515,34,-47.33,1,0,0,0,0,94.5,11.33,1,0,0,0,0
2025-07-30T05:30:00+02:00,259,0,0,259,33,-26.67,1,0,0,0,0,90.4,0,0,0,0,0,0
2025-07-30T05:45:00+02:00,365,0,0,371,32,-33,1,0,0,0,0,87.63,0,0,0,0,0,0
2025-07-30T06:00:00+02:00,267,0,0,264,31,-9,1,0,0,0,0,85.67,1,1,0,0,0,0
2025-07-30T06:15:00+02:00,321,2,0,313,30,8,1,0,0,0,0,85.07,2,1,0,0,0,0
2025-07-30T06:30:00+02:00,335,43,0,301,29,-24.33,1,0,0,0,0,85.1,41.33,1,0,0,0,0
2025-07-30T06:45:00+02:00,283,112,0,176,28,-13.33,1,0,0,0,0,85.63,112,1,0,0,0,0
2025-07-30T07:00:00+02:00,349,157,0,189,28,16.67,1,0,0,0,0,86.43,156.33,1,0,0,0,0
2025-07-30T07:15:00+02:00,262,132,0,142,27,-18,1,0,0,0,0,87.83,131,1,0,0,0,0
2025-07-30T07:30:00+02:00,518,243,0,293,27,-3.67,1,0,0,0,0,89.23,246,1,0,0,0,0
2025-07-30T07:45:00+02:00,337,463,73,25,26,-50.67,1,0,0,0,0,91.23,463,1,0,0,0,0
2025-07-30T08:00:00+02:00,258,483,157,8,26,-71.33,1,0,0,0,0,93.4,482.67,1,0,0,0,0
2025-07-30T08:15:00+02:00,284,592,249,0,27,-37.67,1,0,0,0,0,92.83,592.33,1,0,0,0,0
2025-07-30T08:30:00+02:00,317,887,506,4,28,-78,1,0,0,0,0,93.03,950.33,1,0,0,0,0
2025-07-30T08:45:00+02:00,366,867,440,3,29,-70,1,0,0,0,0,91.1,866.33,1,0,0,0,0
2025-07-30T09:00:00+02:00,313,868,487,3,30,-71,1,0,0,0,0,90.3,869,1,0,0,0,0
2025-07-30T09:15:00+02:00,279,1165,830,0,32,-49,1,0,0,0,0,89.47,1171.33,1,0,0,0,0
2025-07-30T09:30:00+02:00,305,1479,1114,0,35,-30,1,0,0,0,0,89.63,1482,1,0,0,0,0
2025-07-30T09:45:00+02:00,377,1209,828,65,37,-72.33,1,0,0,0,0,90.8,1207,1,0,0,0,0
2025-07-30T10:00:00+02:00,341,1614,758,0,39,-536.33,1,0,0,0,1,95.13,1614,1,0,0,0,0
2025-07-30T10:15:00+02:00,1606,1679,6,0,40,-83.67,1,0,0,1203.67,1,104.9,1683.33,1,0,0,0,0
2025-07-30T10:30:00+02:00,1661,1717,6,0,40,-44.67,1,0,0,1440.67,1,106.7,1716.67,1,0,0,0,0
2025-07-30T10:45:00+02:00,1751,1861,85,0,40,-43.33,1,0,0,1484,1,108.97,1857.33,1,0,0,0,0
2025-07-30T11:00:00+02:00,662,1762,1211,0,41,125.67,1,0,0,339,1,110.1,1765.67,1,0,0,0,0
2025-07-30T11:15:00+02:00,370,2063,1629,0,45,-52,1,0,0,0,0,110.13,2061.67,1,0,0,0,0
2025-07-30T11:30:00+02:00,348,2244,1837,0,49,-64.67,1,0,0,0,0,110.7,2248,1,0,0,0,0
2025-07-30T11:45:00+02:00,361,2069,1662,0,54,-41.33,1,0,0,0,0,110.47,2065.33,1,0,0,0,0
2025-07-30T12:00:00+02:00,433,1181,692,1,57,-48.33,1,0,0,0,0,99.77,1181.33,1,0,0,0,0
2025-07-30T12:15:00+02:00,590,2075,1396,14,59,-89,1,0,0,0,0,81.27,2088,1,0,0,0,0
2025-07-30T12:30:00+02:00,489,2701,2148,0,64,-59.33,1,0,0,0,0,79.23,2706.67,1,0,0,0,0
2025-07-30T12:45:00+02:00,1532,2354,1520,650,69,62,1,0,0,0,0,78.2,2351,1,0,0,0,0
2025-07-30T13:00:00+02:00,1894,1979,1097,1217,66,-192,1,0,0,0,0,77.97,1984.67,1,0,0,0,0
2025-07-30T13:15:00+02:00,413,2312,1855,0,71,-26.33,1,0,0,0,0,77.97,2316,1,0,0,0,0
2025-07-30T13:30:00+02:00,481,1336,795,3,74,-61,1,0,0,0,0,78.27,1339.67,1,0,0,0,0
2025-07-30T13:45:00+02:00,413,3585,2978,0,79,-234,1,0,0,0,0,76.83,3604.67,1,0,0,0,0
2025-07-30T14:00:00+02:00,1390,1800,800,424,84,-63.33,1,0,0,0,0,76.43,1803,1,0,0,0,0
2025-07-30T14:15:00+02:00,1829,3315,1626,201,86,-87,1,0,0,48.67,1,77.43,3355.33,1,0,0,0,0
2025-07-30T14:30:00+02:00,1597,3225,1628,51,90,-57.67,1,0,0,0,0,78.63,3145.67,1,0,0,0,0
2025-07-30T14:45:00+02:00,925,2586,1364,52,94,-342,1,0,0,2.33,1,79.57,2571.67,1,0,0,0,0
2025-07-30T15:00:00+02:00,1933,1429,0,749,95,-259.33,1,0,0,129.67,1,79.8,1450,1,0,0,0,0
2025-07-30T15:15:00+02:00,1756,2448,634,238,95,-313,1,0,0,836,1,78.9,2419.67,1,0,0,0,0
2025-07-30T15:30:00+02:00,3587,3713,7,0,95,-67,1,0,0,3548.67,1,80.5,3674,1,0,0,0,0
2025-07-30T15:45:00+02:00,1605,1599,3,6,95,41.33,1,0,0,1339,1,81.97,1586.67,1,0,0,0,0
2025-07-30T16:00:00+02:00,479,411,0,89,94,-2.67,1,0,0,41.67,1,81.45,408.67,1,0,0,0,0
2025-07-30T16:15:00+02:00,304,519,98,8,94,-119.33,1,0,0,20,1,115.1,518.67,1,0,0,0,0
2025-07-30T16:30:00+02:00,642,728,21,8,95,-62.67,1,0,0,368.33,1,0,728,1,0,0,0,0
2025-07-30T16:45:00+02:00,1077,1155,21,6,95,-73.33,1,0,0,726.67,1,84.53,1160.33,1,0,0,0,0
2025-07-30T17:00:00+02:00,4739,5184,68,17,95,-377.33,1,0,0,4322.33,1,81.27,5207,1,0,0,0,0
2025-07-30T17:15:00+02:00,1467,1510,3,0,95,-23,1,0,0,1058.67,1,81.77,1506,1,0,0,0,0
2025-07-30T17:30:00+02:00,1702,1764,4,0,95,-41,1,0,0,1296,1,81.3,1768,1,0,0,0,0
2025-07-30T17:45:00+02:00,1321,1371,12,0,95,-2,1,0,0,879,1,80.13,1358.33,1,0,0,0,0
2025-07-30T18:00:00+02:00,711,790,20,0,95,-52.67,1,0,0,339.67,1,79.6,791,1,0,0,0,0
2025-07-30T18:15:00+02:00,1964,2060,30,0,95,-30.33,1,0,0,1590,1,79.63,2056.33,1,0,0,0,0
2025-07-30T18:30:00+02:00,1588,1634,4,0,95,-33.33,1,0,0,1115.33,1,80,1624.33,1,0,0,0,0
2025-07-30T18:45:00+02:00,1016,956,19,105,95,-13.67,1,0,0,451.67,1,80.7,951.67,1,0,0,0,0
2025-07-30T19:00:00+02:00,1805,740,0,1109,92,-71.67,1,0,0,0,0,82.3,736.33,1,0,0,0,0
2025-07-30T19:15:00+02:00,961,553,0,429,90,-93.33,1,0,0,0,0,82.13,552,1,0,0,0,0
2025-07-30T19:30:00+02:00,1046,852,188,497,89,-149.67,1,0,0,0,0,81.9,850,1,0,0,0,0
2025-07-30T19:45:00+02:00,507,511,50,123,89,-76.33,1,0,0,0,0,82.13,508.33,1,0,0,0,0
2025-07-30T20:00:00+02:00,791,109,0,671,88,42.67,1,0,0,0,0,82.63,108,1,0,0,0,0
2025-07-30T20:15:00+02:00,675,64,0,639,86,-40,1,0,0,0,0,89.77,64,1,0,0,0,0
2025-07-30T20:30:00+02:00,502,29,0,475,84,-10.67,1,0,0,0,0,116,29,1,0,0,0,0
2025-07-30T20:45:00+02:00,475,2,0,482,82,-34.33,1,0,0,0,0,0,1.33,1,0,0,0,0
2025-07-30T21:00:00+02:00,425,0,0,431,81,-23.67,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-30T21:15:00+02:00,341,0,0,341,80,-0.33,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-30T21:30:00+02:00,407,0,0,410,79,-22.33,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-30T21:45:00+02:00,626,3,0,636,77,-11.67,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-30T22:00:00+02:00,392,0,0,392,75,-7.33,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-30T22:15:00+02:00,398,0,0,396,74,3.67,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-30T22:30:00+02:00,383,0,0,385,73,-12,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-30T22:45:00+02:00,390,0,0,389,72,-2,1,0,0,0,0,108.5,0,0,0,0,0,0
2025-07-30T23:00:00+02:00,460,0,0,461,71,-4.67,1,0,0,0,0,96.17,0,0,0,0,0,0
2025-07-30T23:15:00+02:00,327,0,0,330,69,-6.67,1,0,0,0,0,92.17,0,0,0,0,0,0
2025-07-30T23:30:00+02:00,363,0,0,353,69,18,1,0,0,0,0,100.8,0,0,0,0,0,0
2025-07-30T23:45:00+02:00,426,0,0,427,67,-14.67,1,0,0,0,0,105.73,0,0,0,0,0,0
2025-07-31T00:00:00+02:00,521,0,0,533,66,-11.67,1,0,0,0,0,105.45,0,0,0,0,0,0
2025-07-31T00:15:00+02:00,475,0,0,466,64,4.67,1,0,0,0,0,85.53,0,0,0,0,0,0
2025-07-31T00:30:00+02:00,372,0,0,382,63,-13.33,1,0,0,0,0,118.45,0,0,0,0,0,0
2025-07-31T00:45:00+02:00,363,0,0,361,62,-4.67,1,0,0,0,0,101.27,0,0,0,0,0,0
2025-07-31T01:00:00+02:00,400,0,0,398,61,-13,1,0,0,0,0,86.5,0,0,0,0,0,0
2025-07-31T01:15:00+02:00,375,0,0,376,60,-16.33,1,0,0,0,0,85.87,0,0,0,0,0,0
2025-07-31T01:30:00+02:00,474,0,0,477,58,-17.67,1,0,0,0,0,92.83,0,0,0,0,0,0
2025-07-31T01:45:00+02:00,275,0,0,269,57,3.67,1,0,0,0,0,96.13,0,0,0,0,0,0
2025-07-31T02:00:00+02:00,296,0,0,300,56,-19,1,0,0,0,0,114,0,0,0,0,0,0
2025-07-31T02:15:00+02:00,392,0,0,391,55,4.33,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-31T02:30:00+02:00,451,0,0,456,54,-4,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-31T02:45:00+02:00,371,0,0,372,53,-12,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-31T03:00:00+02:00,335,0,0,338,52,-6.67,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-31T03:15:00+02:00,294,0,0,284,50,23.33,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-31T03:30:00+02:00,330,0,0,324,49,21.67,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-31T03:45:00+02:00,379,0,0,381,48,-34.33,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-31T04:00:00+02:00,348,0,0,353,47,-24.33,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-31T04:15:00+02:00,338,0,0,339,46,-13.67,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-31T04:30:00+02:00,311,0,0,308,45,2.67,1,0,0,0,0,98.97,0,0,0,0,0,0
2025-07-31T04:45:00+02:00,341,0,0,340,44,-7.33,1,0,0,0,0,93.2,0,0,0,0,0,0
2025-07-31T05:00:00+02:00,486,0,0,499,42,-39,1,0,0,0,0,93.03,0,0,0,0,0,0
2025-07-31T05:15:00+02:00,379,0,0,379,41,-4,1,0,0,0,0,100.43,0.33,1,0,0,0,0
2025-07-31T05:30:00+02:00,373,0,0,375,40,4,1,0,0,0,0,94.75,0,0,0,0,0,0
2025-07-31T05:45:00+02:00,251,0,0,252,39,-8.33,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-31T06:00:00+02:00,344,0,0,335,38,25.67,1,0,0,0,0,114.75,0,0,0,0,0,0
2025-07-31T06:15:00+02:00,383,7,0,383,37,-31.33,1,0,0,0,0,99.2,7.67,1,0,0,0,0
2025-07-31T06:30:00+02:00,265,10,0,254,36,-6.33,1,0,0,0,0,70.47,9.67,1,0,0,0,0
2025-07-31T06:45:00+02:00,311,20,0,298,35,-34.33,1,0,0,0,0,59.23,19.33,1,0,0,0,0
2025-07-31T07:00:00+02:00,296,116,0,188,34,-15.33,1,0,0,0,0,58,117.67,1,0,0,0,0
2025-07-31T07:15:00+02:00,405,174,0,238,34,22,1,0,0,0,0,57.37,172.67,1,0,0,0,0
2025-07-31T07:30:00+02:00,318,240,15,133,33,-51.67,1,0,0,0,0,56.97,241.67,1,0,0,0,0
2025-07-31T07:45:00+02:00,327,301,18,53,33,1.67,1,0,0,0,0,56.8,301.33,1,0,0,0,0
2025-07-31T08:00:00+02:00,320,454,82,28,33,-101.33,1,0,0,0,0,56.8,454.67,1,0,0,0,0
2025-07-31T08:15:00+02:00,271,805,467,0,34,-69,1,0,0,0,0,56.93,813,1,0,0,0,0
2025-07-31T08:30:00+02:00,401,899,442,8,35,-66.67,1,0,0,0,0,58.53,899,1,0,0,0,0
2025-07-31T08:45:00+02:00,379,999,549,3,36,-74,1,0,0,0,0,60.5,1001,1,0,0,0,0
2025-07-31T09:00:00+02:00,236,1194,899,0,38,-57.67,1,0,0,0,0,60.93,1193,1,0,0,0,0
2025-07-31T09:15:00+02:00,404,1139,331,0,40,-377,1,0,0,127,1,61.77,1141.67,1,0,0,0,0
2025-07-31T09:30:00+02:00,1151,1204,5,0,40,-59.67,1,0,0,898.67,1,62.63,1206,1,0,0,0,0
2025-07-31T09:45:00+02:00,1397,1531,99,59,40,-103.67,1,0,0,922.67,1,63.3,1535.33,1,0,0,0,0
2025-07-31T10:00:00+02:00,1583,1633,6,0,40,-41.33,1,0,0,1266,1,63.83,1631.33,1,0,0,0,0
2025-07-31T10:15:00+02:00,1413,1472,6,0,40,-63,1,0,0,1133,1,64.13,1472.67,1,0,0,0,0
2025-07-31T10:30:00+02:00,1571,1718,87,0,40,-67.33,1,0,0,1243.33,1,64.5,1716.33,1,0,0,0,0
2025-07-31T10:45:00+02:00,1662,1729,6,0,40,-59.67,1,0,0,1447.33,1,65.13,1728.67,1,0,0,0,0
2025-07-31T11:00:00+02:00,768,2146,1627,0,42,225.67,1,0,0,377.33,1,65.9,2147.67,1,0,0,0,0
2025-07-31T11:15:00+02:00,344,2188,1769,0,46,-46.67,1,0,0,0,0,67.27,2204,1,0,0,0,0
2025-07-31T11:30:00+02:00,261,2852,2488,0,52,-133,1,0,0,0,0,68.2,2859.67,1,0,0,0,0
2025-07-31T11:45:00+02:00,312,3577,3206,0,60,-76.33,1,0,0,0,0,68.8,3546,1,0,0,0,0
2025-07-31T12:00:00+02:00,281,3750,3435,0,68,-9.67,1,0,0,0,0,69.77,3717,1,0,0,0,0
2025-07-31T12:15:00+02:00,534,1710,1164,58,73,-78.33,1,0,0,0,0,71.53,1717,1,0,0,0,0
2025-07-31T12:30:00+02:00,391,995,561,0,75,0,0,0,0,0,0,73.4,991.67,1,0,0,0,0
2025-07-31T12:45:00+02:00,305,924,546,2,76,-64,1,0,0,0,0,76.9,924.33,1,0,0,0,0
2025-07-31T13:00:00+02:00,317,1336,944,0,78,-63,1,0,0,0,0,0,1339,1,0,0,0,0
2025-07-31T13:15:00+02:00,308,2063,1684,0,82,-55.67,1,0,0,0,0,103.4,2065.67,1,0,0,0,0
2025-07-31T13:30:00+02:00,367,2085,1674,0,86,-28,1,0,0,0,0,94.67,2081.67,1,0,0,0,0
2025-07-31T13:45:00+02:00,334,1519,882,0,92,-302,1,0,0,0,1,102.8,1488,1,0,0,0,0
2025-07-31T14:00:00+02:00,1633,1704,6,0,99,-71,1,0,0,1393.67,1,86.07,1703,1,0,0,0,0
2025-07-31T14:15:00+02:00,1540,1597,6,0,99,-23,1,0,0,1206.67,1,87.57,1596.67,1,0,0,0,0
2025-07-31T14:30:00+02:00,1484,1539,6,0,99,-34.33,1,0,0,1124,1,83.93,1536,1,0,0,0,0
2025-07-31T14:45:00+02:00,1175,1255,3,65,99,-159.33,1,0,0,741,1,78.27,1255.33,1,0,0,0,0
2025-07-31T15:00:00+02:00,1593,1653,6,0,98,-71.33,1,0,0,1253,1,77.57,1654.33,1,0,0,0,0
2025-07-31T15:15:00+02:00,2231,2306,8,0,98,-92.67,1,0,0,2007.33,1,77.07,2306,1,0,0,0,0
2025-07-31T15:30:00+02:00,4446,4645,9,0,98,-114,1,0,1,4361,1,77.7,4636.33,1,0,0,0,0
2025-07-31T15:45:00+02:00,4781,4757,4,68,98,8.67,1,3243,1,1332.67,1,78.33,4805.67,1,0,0,0,0
2025-07-31T16:00:00+02:00,4085,3098,2,1081,97,-94.33,1,3564.67,1,214.67,1,78.37,3097,1,0,0,0,0
2025-07-31T16:15:00+02:00,4836,4750,324,563,94,-153,1,3562.67,1,1002.67,1,78,4749.33,1,0,0,0,0
2025-07-31T16:30:00+02:00,5570,5749,251,291,95,-216,1,3559.67,1,1903.67,1,78.07,5748.67,1,0,0,0,0
2025-07-31T16:45:00+02:00,3214,3642,808,564,94,-182,1,3068,1,858.67,1,78.3,3642,1,0,0,0,0
2025-07-31T17:00:00+02:00,2860,2910,5,0,95,-41.33,1,0,0,2441.67,1,78.57,2909.33,1,0,0,0,0
2025-07-31T17:15:00+02:00,3734,3772,6,0,95,-28.67,1,0,0,3477,1,79.37,3772.33,1,0,0,0,0
2025-07-31T17:30:00+02:00,3448,3697,53,21,95,-214,1,0,0,2826.67,1,79.93,3696,1,0,0,0,0
2025-07-31T17:45:00+02:00,3039,3120,158,94,95,-16.67,1,0,0,2423.67,1,81.17,3120,1,0,0,0,0
2025-07-31T18:00:00+02:00,2856,2878,5,4,95,-19.33,1,0,0,2409,1,83.17,2877,1,0,0,0,0
2025-07-31T18:15:00+02:00,1593,1650,5,0,95,-50,1,0,0,1212,1,84.87,1649.33,1,0,0,0,0
2025-07-31T18:30:00+02:00,2254,2316,5,0,95,-54.33,1,0,0,2001,1,85.57,2315.33,1,0,0,0,0
2025-07-31T18:45:00+02:00,1556,1605,4,0,95,-44,1,0,0,1174,1,87.4,1605.33,1,0,0,0,0
2025-07-31T19:00:00+02:00,1996,2086,36,0,95,-48.67,1,0,0,1648.67,1,88.27,2085.67,1,0,0,0,0
2025-07-31T19:15:00+02:00,1931,1984,4,0,95,-45.67,1,0,0,1491.67,1,89.97,1984,1,0,0,0,0
2025-07-31T19:30:00+02:00,1318,1399,24,9,95,-63.67,1,0,0,887.67,1,91.13,1398.67,1,0,0,0,0
2025-07-31T19:45:00+02:00,1747,1833,17,0,95,-64.33,1,0,0,1363,1,91.77,1832.33,1,0,0,0,0
2025-07-31T20:00:00+02:00,1119,1063,19,116,95,-38.67,1,0,0,639,1,97.47,1063.33,1,0,0,0,0
2025-07-31T20:15:00+02:00,738,532,129,368,94,-30.67,1,0,0,68.33,1,101.9,531.67,1,0,0,0,0
2025-07-31T20:30:00+02:00,1383,113,0,1307,91,-44.33,1,0,0,0,0,109.53,113,1,0,0,0,0
2025-07-31T20:45:00+02:00,461,49,0,422,89,-18,1,0,0,0,0,111.75,48.67,1,0,0,0,0
2025-07-31T21:00:00+02:00,345,1,0,351,88,-13.33,1,0,0,0,0,95.87,1,1,0,0,0,0
2025-07-31T21:15:00+02:00,421,0,0,415,87,-1.67,1,0,0,0,0,91.1,0,0,0,0,0,0
2025-07-31T21:30:00+02:00,468,0,0,469,86,-7.33,1,0,0,0,0,88.87,0,0,0,0,0,0
2025-07-31T21:45:00+02:00,422,0,0,425,84,-8.67,1,0,0,0,0,87.6,0,0,0,0,0,0
2025-07-31T22:00:00+02:00,380,0,0,380,83,-8,1,0,0,0,0,86.97,0,0,0,0,0,0
2025-07-31T22:15:00+02:00,387,0,0,389,82,-8,1,0,0,0,0,86.67,0,0,0,0,0,0
2025-07-31T22:30:00+02:00,440,0,0,436,81,-3.33,1,0,0,0,0,86.43,0,0,0,0,0,0
2025-07-31T22:45:00+02:00,483,0,0,490,80,-13.33,1,0,0,0,0,86.4,0,0,0,0,0,0
2025-07-31T23:00:00+02:00,395,0,0,390,79,-1.33,1,0,0,0,0,86.17,0,0,0,0,0,0
2025-07-31T23:15:00+02:00,453,0,0,462,77,-15.67,1,0,0,0,0,85.33,0,0,0,0,0,0
2025-07-31T23:30:00+02:00,324,0,0,323,76,-6.67,1,0,0,0,0,84.77,0,0,0,0,0,0
2025-07-31T23:45:00+02:00,392,0,0,391,75,-6.33,1,0,0,0,0,84.27,0,0,0,0,0,0
2025-08-01T00:00:00+02:00,444,0,0,443,74,-6,1,0,0,0,0,83.83,0,0,0,0,0,0
2025-08-01T00:15:00+02:00,351,0,0,347,73,-2,1,0,0,0,0,83.43,0,0,0,0,0,0
2025-08-01T00:30:00+02:00,316,0,0,318,72,-8.33,1,0,0,0,0,83.2,0,0,0,0,0,0
2025-08-01T00:45:00+02:00,331,0,0,322,71,1.67,1,0,0,0,0,82.83,0,0,0,0,0,0
2025-08-01T01:00:00+02:00,352,0,0,351,70,-6.67,1,0,0,0,0,82.67,0,0,0,0,0,0
2025-08-01T01:15:00+02:00,506,0,0,522,69,-22.67,1,0,0,0,0,82.47,0,0,0,0,0,0
2025-08-01T01:30:00+02:00,305,0,0,304,68,-6,1,0,0,0,0,82.33,0,0,0,0,0,0
2025-08-01T01:45:00+02:00,353,0,0,354,67,-9,1,0,0,0,0,82.17,0,0,0,0,0,0
2025-08-01T02:00:00+02:00,327,0,0,334,66,-13,1,0,0,0,0,82.13,0,0,0,0,0,0
2025-08-01T02:15:00+02:00,314,0,0,313,65,-6.33,1,0,0,0,0,82.03,0,0,0,0,0,0
2025-08-01T02:30:00+02:00,413,0,0,411,64,-6.33,1,0,0,0,0,81.93,0,0,0,0,0,0
2025-08-01T02:45:00+02:00,290,0,0,295,63,-11.67,1,0,0,0,0,81.9,0,0,0,0,0,0
2025-08-01T03:00:00+02:00,383,0,0,385,62,-8.33,1,0,0,0,0,81.87,0,0,0,0,0,0
2025-08-01T03:15:00+02:00,324,0,0,322,61,-6.33,1,0,0,0,0,81.77,0,0,0,0,0,0
2025-08-01T03:30:00+02:00,345,0,0,342,60,-3.33,1,0,0,0,0,81.7,0,0,0,0,0,0
2025-08-01T03:45:00+02:00,513,0,0,532,59,-26.33,1,0,0,0,0,81.63,0,0,0,0,0,0
2025-08-01T04:00:00+02:00,324,0,0,322,58,-5.67,1,0,0,0,0,81.53,0,0,0,0,0,0
2025-08-01T04:15:00+02:00,378,0,0,380,57,-9.67,1,0,0,0,0,81.47,0,0,0,0,0,0
2025-08-01T04:30:00+02:00,276,0,0,280,56,-9.33,1,0,0,0,0,81.43,0,0,0,0,0,0
2025-08-01T04:45:00+02:00,326,0,0,316,55,2.67,1,0,0,0,0,81.3,0,0,0,0,0,0
2025-08-01T05:00:00+02:00,428,0,0,430,53,-9.67,1,0,0,0,0,81.3,0,0,0,0,0,0
2025-08-01T05:15:00+02:00,278,0,0,278,52,-7,1,0,0,0,0,81.23,0,0,0,0,0,0
2025-08-01T05:30:00+02:00,343,0,0,339,51,-4.33,1,0,0,0,0,81.2,0,0,0,0,0,0
2025-08-01T05:45:00+02:00,304,0,0,296,50,-6.67,1,0,0,0,0,81.13,0,0,0,0,0,0
2025-08-01T06:00:00+02:00,434,0,0,444,49,-16.67,1,0,0,0,0,81.1,0,0,0,0,0,0
2025-08-01T06:15:00+02:00,387,0,0,386,48,-4.67,1,0,0,0,0,81.03,0,0,0,0,0,0
2025-08-01T06:30:00+02:00,265,1,0,257,46,1.33,1,0,0,0,0,81.03,1,1,0,0,0,0
2025-08-01T06:45:00+02:00,292,10,0,277,45,-1,1,0,0,0,0,81,10,1,0,0,0,0
2025-08-01T07:00:00+02:00,280,118,0,168,45,-13.33,1,0,0,0,0,81,117,1,0,0,0,0
2025-08-01T07:15:00+02:00,338,236,0,140,44,-44.67,1,0,0,0,0,80.9,235,1,0,0,0,0
2025-08-01T07:30:00+02:00,415,271,0,181,43,-44,1,0,0,0,0,80.9,271.33,1,0,0,0,0
2025-08-01T07:45:00+02:00,215,363,1,0,43,-146,1,0,0,0,0,80.9,362.33,1,0,0,0,0
2025-08-01T08:00:00+02:00,248,442,1,0,43,-190.33,1,0,0,0,0,80.87,441.33,1,0,0,0,0
2025-08-01T08:15:00+02:00,367,511,1,0,43,-141.33,1,0,0,0,0,80.9,511,1,0,0,0,0
2025-08-01T08:30:00+02:00,578,870,1,83,43,-372.33,1,0,0,91.33,1,80.8,870,1,0,0,0,0
2025-08-01T08:45:00+02:00,372,768,2,0,43,-392.33,1,0,0,0,0,80.8,767.33,1,0,0,0,0
2025-08-01T09:00:00+02:00,366,611,1,0,43,-241.67,1,0,0,146.33,1,80.8,610,1,0,0,0,0
2025-08-01T09:15:00+02:00,551,600,2,0,43,-45.33,1,0,0,295.67,1,80.73,600,1,0,0,0,0
2025-08-01T09:30:00+02:00,715,764,2,0,43,-45.33,1,0,0,448,1,80.7,763.33,1,0,0,0,0
2025-08-01T09:45:00+02:00,1021,1075,3,0,43,-49.67,1,0,0,741,1,80.7,1075,1,0,0,0,0
2025-08-01T10:00:00+02:00,1269,1325,4,0,43,-51.33,1,0,0,911,1,80.9,1324.67,1,0,0,0,0
2025-08-01T10:15:00+02:00,1370,1430,4,0,43,-53.67,1,0,0,1140,1,81.1,1429.33,1,0,0,0,0
2025-08-01T10:30:00+02:00,1422,1475,4,0,43,-47,1,0,0,1194,1,81.43,1474.67,1,0,0,0,0
2025-08-01T10:45:00+02:00,1765,1838,4,0,43,-67.33,1,0,0,1470.33,1,81.67,1838,1,0,0,0,0
2025-08-01T11:00:00+02:00,955,1694,825,43,44,42.33,1,0,0,489.67,1,81.87,1694,1,0,0,0,0
2025-08-01T11:15:00+02:00,281,2719,2377,0,48,-53.33,1,0,0,0,0,81.9,2718.33,1,0,0,0,0
2025-08-01T11:30:00+02:00,221,1232,959,2,53,-51,1,0,0,0,0,81.83,1231.33,1,0,0,0,0
2025-08-01T11:45:00+02:00,330,2649,2189,0,56,-123,1,0,0,0,0,81.8,2649,1,0,0,0,0
2025-08-01T12:00:00+02:00,381,3906,3539,0,65,5,1,0,0,0,0,81.13,3906,1,0,0,0,0
2025-08-01T12:15:00+02:00,601,3349,2668,0,71,-85,1,0,0,0,0,75.8,3348.67,1,0,0,0,0
2025-08-01T12:30:00+02:00,537,1912,1405,0,76,29,1,0,0,0,0,73.47,1911.33,1,0,0,0,0
