Zeitstempel;RLCI_max_Abs NETTO (Bezug- | EIN+);RLCI_average_abs NETTO (Bezug- | EIN+)
10.07.2025 04:30;-0.000003;-0.000006
10.07.2025 04:45;-0.000672;-0.001296
10.07.2025 05:00;-0.000513;-0.000990
10.07.2025 05:15;0.000730;0.001409
10.07.2025 05:30;-0.000004;-0.000007
10.07.2025 05:45;-0.000002;-0.000003
10.07.2025 06:00;-0.000374;-0.000722
10.07.2025 06:15;-0.000189;-0.000365
10.07.2025 06:30;-0.000002;-0.000004
10.07.2025 06:45;-0.000766;-0.001478
10.07.2025 07:00;0.001216;0.002347
10.07.2025 07:15;-0.000567;-0.001094
10.07.2025 07:30;-0.000183;-0.000353
10.07.2025 07:45;0.009624;0.018571
10.07.2025 08:00;0.004079;0.007871
10.07.2025 08:15;0.002829;0.005460
10.07.2025 08:30;0.007796;0.015043
10.07.2025 08:45;0.006948;0.013408
10.07.2025 09:00;0.006205;0.011974
10.07.2025 09:15;0.003955;0.007632
10.07.2025 09:30;0.005120;0.009881
10.07.2025 09:45;0.003788;0.007310
10.07.2025 10:00;0.002959;0.005710
10.07.2025 10:15;0.002757;0.005320
10.07.2025 10:30;0.002289;0.004417
10.07.2025 10:45;0.002568;0.004955
10.07.2025 11:00;0.003938;0.007599
10.07.2025 11:15;0.001615;0.003117
10.07.2025 11:30;0.003346;0.006457
10.07.2025 11:45;0.003510;0.006773
10.07.2025 12:00;0.001134;0.002187
10.07.2025 12:15;0.004728;0.009124
10.07.2025 12:30;0.016680;0.032187
10.07.2025 12:45;-0.000097;-0.000188
10.07.2025 13:00;0.002530;0.004882
10.07.2025 13:15;0.003056;0.005896
10.07.2025 13:30;0.004009;0.007735
10.07.2025 13:45;0.007780;0.015013
10.07.2025 14:00;0.017167;0.033126
10.07.2025 14:15;0.019915;0.038429
10.07.2025 14:30;0.017619;0.033999
10.07.2025 14:45;0.014198;0.027397
10.07.2025 15:00;0.013268;0.025602
10.07.2025 15:15;0.002644;0.005102
10.07.2025 15:30;0.018918;0.036505
10.07.2025 15:45;0.000037;0.000071
10.07.2025 16:00;0.024918;0.048083
10.07.2025 16:15;0.027826;0.053695
10.07.2025 16:30;0.009811;0.018931
10.07.2025 16:45;-0.000331;-0.000639
10.07.2025 17:00;-0.001089;-0.002101
10.07.2025 17:15;0.043036;0.083045
10.07.2025 17:30;0.009399;0.018136
10.07.2025 17:45;0.004016;0.007750
10.07.2025 18:00;-0.002956;-0.005704
10.07.2025 18:15;0.013783;0.026597
10.07.2025 18:30;0.003733;0.007203
10.07.2025 18:45;0.002641;0.005096
10.07.2025 19:00;0.004909;0.009472
10.07.2025 19:15;0.111400;0.214965
10.07.2025 19:30;0.159470;0.307725
10.07.2025 19:45;0.119136;0.229893
10.07.2025 20:00;0.082294;0.158801
10.07.2025 20:15;0.006971;0.013451
10.07.2025 20:30;0.003330;0.006425
10.07.2025 20:45;0.003317;0.006402
10.07.2025 21:00;-0.000598;-0.001154
10.07.2025 21:15;0.000844;0.001629
10.07.2025 21:30;0.001256;0.002423
10.07.2025 21:45;-0.000392;-0.000756
10.07.2025 22:00;-0.000199;-0.000385
10.07.2025 22:15;0.000819;0.001581
10.07.2025 22:30;-0.000570;-0.001100
10.07.2025 22:45;-0.000929;-0.001792
10.07.2025 23:00;0.000758;0.001462
10.07.2025 23:15;-0.000524;-0.001011
10.07.2025 23:30;0.000004;0.000007
10.07.2025 23:45;0.000355;0.000684
11.07.2025 00:00;-;-
11.07.2025 00:15;0.000346;0.000668
11.07.2025 00:30;-0.000003;-0.000006
11.07.2025 00:45;-0.000632;-0.001220
11.07.2025 01:00;-0.000158;-0.000305
11.07.2025 01:15;0.000327;0.000630
11.07.2025 01:30;-0.000307;-0.000593
11.07.2025 01:45;-0.000608;-0.001174
11.07.2025 02:00;0.000638;0.001232
11.07.2025 02:15;-0.000151;-0.000292
11.07.2025 02:30;0.001596;0.003080
11.07.2025 02:45;0.000320;0.000617
11.07.2025 03:00;-0.000602;-0.001161
11.07.2025 03:15;0.000952;0.001838
11.07.2025 03:30;-0.000150;-0.000290
11.07.2025 03:45;0.000003;0.000006
11.07.2025 04:00;-0.000302;-0.000582
11.07.2025 04:15;0.000642;0.001239
11.07.2025 04:30;-0.000304;-0.000586
11.07.2025 04:45;0.000654;0.001261
11.07.2025 05:00;-0.000159;-0.000306
11.07.2025 05:15;-0.000639;-0.001233
11.07.2025 05:30;-0.000480;-0.000926
11.07.2025 05:45;-0.000653;-0.001260
11.07.2025 06:00;-0.000174;-0.000336
11.07.2025 06:15;-0.000353;-0.000681
11.07.2025 06:30;0.001509;0.002913
11.07.2025 06:45;-0.000899;-0.001735
11.07.2025 07:00;0.001163;0.002245
11.07.2025 07:15;-0.000009;-0.000018
11.07.2025 07:30;-0.000722;-0.001393
11.07.2025 07:45;0.000000;0.000000
11.07.2025 08:00;0.001131;0.002182
11.07.2025 08:15;0.000723;0.001395
11.07.2025 08:30;-0.001138;-0.002196
11.07.2025 08:45;0.007871;0.015189
11.07.2025 09:00;0.006885;0.013285
11.07.2025 09:15;0.004811;0.009284
11.07.2025 09:30;0.003030;0.005846
11.07.2025 09:45;0.004090;0.007892
11.07.2025 10:00;0.058493;0.112871
11.07.2025 10:15;0.003353;0.006470
11.07.2025 10:30;0.002756;0.005318
11.07.2025 10:45;0.002477;0.004780
11.07.2025 11:00;0.003806;0.007344
11.07.2025 11:15;0.001420;0.002740
11.07.2025 11:30;0.000819;0.001581
11.07.2025 11:45;0.002300;0.004439
11.07.2025 12:00;0.002117;0.004085
11.07.2025 12:15;0.001690;0.003261
11.07.2025 12:30;0.001354;0.002612
11.07.2025 12:45;0.010867;0.020971
11.07.2025 13:00;0.000664;0.001281
11.07.2025 13:15;0.001040;0.002007
11.07.2025 13:30;0.003027;0.005842
11.07.2025 13:45;0.000870;0.001679
11.07.2025 14:00;0.000872;0.001682
11.07.2025 14:15;0.000861;0.001662
11.07.2025 14:30;0.000853;0.001645
11.07.2025 14:45;0.000731;0.001411
11.07.2025 15:00;0.000898;0.001733
11.07.2025 15:15;0.000929;0.001792
11.07.2025 15:30;0.056444;0.108919
11.07.2025 15:45;0.081365;0.157008
11.07.2025 16:00;0.083088;0.160332
11.07.2025 16:15;0.002017;0.003893
11.07.2025 16:30;0.000793;0.001530
11.07.2025 16:45;0.001132;0.002184
11.07.2025 17:00;0.129029;0.248983
11.07.2025 17:15;0.168640;0.325419
11.07.2025 17:30;0.183822;0.354717
11.07.2025 17:45;0.194088;0.374526
11.07.2025 18:00;0.205840;0.397203
11.07.2025 18:15;0.212752;0.410541
11.07.2025 18:30;0.225574;0.435284
11.07.2025 18:45;0.223647;0.431565
11.07.2025 19:00;0.223918;0.432088
11.07.2025 19:15;0.216255;0.417300
11.07.2025 19:30;0.084554;0.163161
11.07.2025 19:45;0.060742;0.117211
11.07.2025 20:00;0.041301;0.079697
11.07.2025 20:15;0.128211;0.247405
11.07.2025 20:30;0.085364;0.164723
11.07.2025 20:45;0.027137;0.052366
11.07.2025 21:00;-0.000002;-0.000003
11.07.2025 21:15;-0.000465;-0.000897
11.07.2025 21:30;-0.000469;-0.000906
11.07.2025 21:45;0.000335;0.000647
11.07.2025 22:00;-0.001404;-0.002708
11.07.2025 22:15;0.001297;0.002502
11.07.2025 22:30;0.000662;0.001278
11.07.2025 22:45;-0.001483;-0.002861
11.07.2025 23:00;0.004271;0.008241
11.07.2025 23:15;0.000606;0.001169
11.07.2025 23:30;-0.001141;-0.002202
11.07.2025 23:45;-0.001686;-0.003253
14.07.2025 00:00;-0.000168;-0.000324
14.07.2025 00:15;0.000354;0.000683
14.07.2025 00:30;-0.000668;-0.001288
14.07.2025 00:45;0.000353;0.000682
14.07.2025 01:00;-;-
14.07.2025 01:15;-;-
14.07.2025 01:30;0.000003;0.000007
14.07.2025 01:45;0.001682;0.003246
14.07.2025 02:00;0.001331;0.002568
14.07.2025 02:15;-;-
14.07.2025 02:30;0.001008;0.001945
14.07.2025 02:45;-0.000003;-0.000006
14.07.2025 03:00;-0.000784;-0.001514
14.07.2025 03:15;0.000993;0.001916
14.07.2025 03:30;0.000664;0.001281
14.07.2025 03:45;-0.000467;-0.000900
14.07.2025 04:00;-0.000311;-0.000600
14.07.2025 04:15;0.000996;0.001922
14.07.2025 04:30;-0.000313;-0.000604
14.07.2025 04:45;0.000993;0.001916
14.07.2025 05:00;0.001019;0.001967
14.07.2025 05:15;-0.000639;-0.001232
14.07.2025 05:30;0.000007;0.000013
14.07.2025 05:45;-0.000163;-0.000315
14.07.2025 06:00;0.000733;0.001414
14.07.2025 06:15;-;-
14.07.2025 06:30;0.000762;0.001471
14.07.2025 06:45;-0.000352;-0.000680
14.07.2025 07:00;0.002261;0.004363
14.07.2025 07:15;-0.000711;-0.001372
14.07.2025 07:30;-0.000894;-0.001725
14.07.2025 07:45;-0.000355;-0.000685
14.07.2025 08:00;-0.000694;-0.001338
14.07.2025 08:15;0.001088;0.002099
14.07.2025 08:30;0.000715;0.001379
14.07.2025 08:45;-0.000159;-0.000307
14.07.2025 09:00;0.001593;0.003074
14.07.2025 09:15;-0.001740;-0.003357
14.07.2025 09:30;0.003263;0.006297
14.07.2025 09:45;-;-
14.07.2025 10:00;-0.000254;-0.000489
14.07.2025 10:15;0.001036;0.001999
14.07.2025 10:30;0.000763;0.001472
14.07.2025 10:45;0.003515;0.006783
14.07.2025 11:00;0.002740;0.005287
14.07.2025 11:15;0.003480;0.006716
14.07.2025 11:30;0.004983;0.009615
14.07.2025 11:45;0.005317;0.010261
14.07.2025 12:00;0.003429;0.006618
14.07.2025 12:15;-0.000110;-0.000212
14.07.2025 12:30;0.001557;0.003004
14.07.2025 12:45;-0.000740;-0.001427
14.07.2025 13:00;-0.000838;-0.001616
14.07.2025 13:15;0.009802;0.018914
14.07.2025 13:30;-0.002520;-0.004863
14.07.2025 13:45;-0.001326;-0.002558
14.07.2025 14:00;-0.000898;-0.001733
14.07.2025 14:15;0.003087;0.005957
14.07.2025 14:30;0.032299;0.062326
14.07.2025 14:45;0.013481;0.026013
14.07.2025 15:00;0.021522;0.041530
14.07.2025 15:15;0.016956;0.032720
14.07.2025 15:30;-0.009420;-0.018177
14.07.2025 15:45;0.046790;0.090288
14.07.2025 16:00;0.000612;0.001181
14.07.2025 16:15;0.002327;0.004490
14.07.2025 16:30;0.009202;0.017757
14.07.2025 16:45;0.010412;0.020092
14.07.2025 17:00;0.003130;0.006039
14.07.2025 17:15;0.002610;0.005036
14.07.2025 17:30;0.187424;0.361667
14.07.2025 17:45;0.272805;0.526423
14.07.2025 18:00;0.308447;0.595201
14.07.2025 18:15;0.299069;0.577105
14.07.2025 18:30;0.277573;0.535624
14.07.2025 18:45;0.277919;0.536293
14.07.2025 19:00;0.249577;0.481602
14.07.2025 19:15;0.016428;0.031702
14.07.2025 19:30;-0.000198;-0.000383
14.07.2025 19:45;0.000868;0.001675
14.07.2025 20:00;0.042449;0.081913
14.07.2025 20:15;0.003424;0.006608
14.07.2025 20:30;-0.000205;-0.000397
14.07.2025 20:45;0.001740;0.003357
14.07.2025 21:00;0.001289;0.002488
14.07.2025 21:15;-0.000615;-0.001186
14.07.2025 21:30;0.001310;0.002528
14.07.2025 21:45;-0.000617;-0.001190
14.07.2025 22:00;-0.000203;-0.000392
14.07.2025 22:15;0.000854;0.001649
14.07.2025 22:30;0.000426;0.000822
14.07.2025 22:45;0.001633;0.003151
14.07.2025 23:00;-0.000189;-0.000366
14.07.2025 23:15;-0.000554;-0.001069
14.07.2025 23:30;0.000386;0.000745
14.07.2025 23:45;-0.000358;-0.000691
15.07.2025 00:00;-0.000004;-0.000007
15.07.2025 00:15;0.000004;0.000007
15.07.2025 00:30;0.001086;0.002095
15.07.2025 00:45;-;-
15.07.2025 01:00;-0.000486;-0.000938
15.07.2025 01:15;-0.000478;-0.000922
15.07.2025 01:30;-0.000158;-0.000306
15.07.2025 01:45;-0.000311;-0.000601
15.07.2025 02:00;-0.000002;-0.000003
15.07.2025 02:15;0.000003;0.000006
15.07.2025 02:30;0.000623;0.001202
15.07.2025 02:45;-0.000294;-0.000568
15.07.2025 03:00;-0.000435;-0.000839
15.07.2025 03:15;0.000006;0.000012
15.07.2025 03:30;0.000910;0.001757
15.07.2025 03:45;0.001191;0.002298
15.07.2025 04:00;-0.000144;-0.000278
15.07.2025 04:15;-0.000140;-0.000270
15.07.2025 04:30;-0.000278;-0.000536
15.07.2025 04:45;-;-
15.07.2025 05:00;-;-
15.07.2025 05:15;-0.000141;-0.000273
15.07.2025 05:30;-0.001140;-0.002200
15.07.2025 05:45;0.009521;0.018373
15.07.2025 06:00;0.007349;0.014182
15.07.2025 06:15;-0.003691;-0.007123
15.07.2025 06:30;0.002939;0.005672
15.07.2025 06:45;-0.000153;-0.000295
15.07.2025 07:00;0.001348;0.002600
15.07.2025 07:15;-;-
15.07.2025 07:30;0.001034;0.001996
15.07.2025 07:45;0.004425;0.008538
15.07.2025 08:00;0.003950;0.007623
15.07.2025 08:15;0.008037;0.015509
15.07.2025 08:30;0.004695;0.009060
15.07.2025 08:45;0.002115;0.004081
15.07.2025 09:00;0.003938;0.007600
15.07.2025 09:15;0.003444;0.006646
15.07.2025 09:30;0.005108;0.009857
15.07.2025 09:45;0.001936;0.003736
15.07.2025 10:00;0.031709;0.061187
15.07.2025 10:15;0.002633;0.005081
15.07.2025 10:30;0.001066;0.002056
15.07.2025 10:45;0.000828;0.001598
15.07.2025 11:00;0.009258;0.017865
15.07.2025 11:15;-0.000173;-0.000334
15.07.2025 11:30;0.001252;0.002416
15.07.2025 11:45;0.001196;0.002307
15.07.2025 12:00;0.002152;0.004152
15.07.2025 12:15;-0.000843;-0.001628
15.07.2025 12:30;0.002655;0.005123
15.07.2025 12:45;0.005788;0.011169
15.07.2025 13:00;0.002182;0.004210
15.07.2025 13:15;-0.001031;-0.001990
15.07.2025 13:30;0.014665;0.028299
15.07.2025 13:45;0.004856;0.009370
15.07.2025 14:00;0.001815;0.003502
15.07.2025 14:15;-0.000391;-0.000755
15.07.2025 14:30;0.001967;0.003796
15.07.2025 14:45;0.002342;0.004519
15.07.2025 15:00;0.004248;0.008197
15.07.2025 15:15;0.004428;0.008544
15.07.2025 15:30;0.011193;0.021598
15.07.2025 15:45;0.001817;0.003506
15.07.2025 16:00;0.004559;0.008797
15.07.2025 16:15;0.003124;0.006028
15.07.2025 16:30;0.002963;0.005717
15.07.2025 16:45;0.000667;0.001287
15.07.2025 17:00;0.001992;0.003844
15.07.2025 17:15;0.001751;0.003379
15.07.2025 17:30;0.001521;0.002935
15.07.2025 17:45;0.000220;0.000425
