Zeitstempel,preis (ct/kWh)
2025-07-31T03:15:00,7.726999999999999
2025-07-31T03:30:00,7.726999999999999
2025-07-31T03:45:00,7.726999999999999
2025-07-31T04:00:00,7.851000000000001
2025-07-31T04:15:00,7.851000000000001
2025-07-31T04:30:00,7.851000000000001
2025-07-31T04:45:00,7.851000000000001
2025-07-31T05:00:00,8.543000000000001
2025-07-31T05:15:00,8.543000000000001
2025-07-31T05:30:00,8.543000000000001
2025-07-31T05:45:00,8.543000000000001
2025-07-31T06:00:00,9.814
2025-07-31T06:15:00,9.814
2025-07-31T06:30:00,9.814
2025-07-31T06:45:00,9.814
2025-07-31T07:00:00,10.046
2025-07-31T07:15:00,10.046
2025-07-31T07:30:00,10.046
2025-07-31T07:45:00,10.046
2025-07-31T08:00:00,9.409
2025-07-31T08:15:00,9.409
2025-07-31T08:30:00,9.409
2025-07-31T08:45:00,9.409
2025-07-31T09:00:00,8.891
2025-07-31T09:15:00,8.891
2025-07-31T09:30:00,8.891
2025-07-31T09:45:00,8.891
2025-07-31T10:00:00,7.417
2025-07-31T10:15:00,7.417
2025-07-31T10:30:00,7.417
2025-07-31T10:45:00,7.417
2025-07-31T11:00:00,7.0040000000000004
2025-07-31T11:15:00,7.0040000000000004
2025-07-31T11:30:00,7.0040000000000004
2025-07-31T11:45:00,7.0040000000000004
2025-07-31T12:00:00,6.115
2025-07-31T12:15:00,6.115
2025-07-31T12:30:00,6.115
2025-07-31T12:45:00,6.115
2025-07-31T13:00:00,4.805
2025-07-31T13:15:00,4.805
2025-07-31T13:30:00,4.805
2025-07-31T13:45:00,4.805
2025-07-31T14:00:00,3.5060000000000002
2025-07-31T14:15:00,3.5060000000000002
2025-07-31T14:30:00,3.5060000000000002
2025-07-31T14:45:00,3.5060000000000002
2025-07-31T15:00:00,5.507
2025-07-31T15:15:00,5.507
2025-07-31T15:30:00,5.507
2025-07-31T15:45:00,5.507
2025-07-31T16:00:00,7.243
2025-07-31T16:15:00,7.243
2025-07-31T16:30:00,7.243
2025-07-31T16:45:00,7.243
2025-07-31T17:00:00,8.456
2025-07-31T17:15:00,8.456
2025-07-31T17:30:00,8.456
2025-07-31T17:45:00,8.456
2025-07-31T18:00:00,9.690000000000001
2025-07-31T18:15:00,9.690000000000001
2025-07-31T18:30:00,9.690000000000001
2025-07-31T18:45:00,9.690000000000001
2025-07-31T19:00:00,11.192
2025-07-31T19:15:00,11.192
2025-07-31T19:30:00,11.192
2025-07-31T19:45:00,11.192
2025-07-31T20:00:00,12.827000000000002
2025-07-31T20:15:00,12.827000000000002
2025-07-31T20:30:00,12.827000000000002
2025-07-31T20:45:00,12.827000000000002
2025-07-31T21:00:00,12.511
2025-07-31T21:15:00,12.511
2025-07-31T21:30:00,12.511
2025-07-31T21:45:00,12.511
2025-07-31T22:00:00,11.416
2025-07-31T22:15:00,11.416
2025-07-31T22:30:00,11.416
2025-07-31T22:45:00,11.416
2025-07-31T23:00:00,10.279
