Datum (MEZ),Consumption,Production,Battery Charging,Battery Discharging,"Battery 
Kostal G2 - SOC","Inverter 
Kostal PLENTICORE plus - currentPower","Inverter 
Kostal PLENTICORE plus - activeDevice","Smart Meter 
Smart-Meter - currentPower","Smart Meter 
Smart-Meter - activeDevice","Heatpump 
Buderus MX400 - currentPower","Heatpump 
Buderus MX400 - activeDevice","Heatpump 
Buderus MX400 - currentWaterTemp"
2025-08-18T08:00:00+02:00,313,267,0,117,67,267.33,1,-73.33,1,0,0,51
2025-08-18T08:15:00+02:00,558,318,0,285,66,317.67,1,-47.67,1,0,0,51
2025-08-18T08:30:00+02:00,633,364,0,301,65,363.67,1,-37,1,0,0,51
2025-08-18T08:45:00+02:00,232,416,0,18,65,416.33,1,-202.67,1,0,0,51
2025-08-18T09:00:00+02:00,495,451,0,218,65,450.67,1,-176.33,1,0,0,51
2025-08-18T09:15:00+02:00,540,469,0,290,64,469.33,1,-223.67,1,0,0,51
2025-08-18T09:30:00+02:00,237,883,0,8,64,882.67,1,-655,1,0,0,51
2025-08-18T09:45:00+02:00,708,1560,0,188,64,1559.67,1,-1042.67,1,0,0,51
2025-08-18T10:00:00+02:00,1129,2002,402,31,64,2001.67,1,-499,1,0,0,51
2025-08-18T10:15:00+02:00,828,2290,711,0,65,2289.67,1,-743,1,0,0,51
2025-08-18T10:30:00+02:00,422,3349,747,0,67,3349.33,1,-2173,1,0,0,51
2025-08-18T10:45:00+02:00,447,3938,759,0,68,3938,1,-2723.67,1,0,0,51
2025-08-18T11:00:00+02:00,2131,4958,255,0,70,4958,1,-2565,1,0,0,51
2025-08-18T11:15:00+02:00,3030,5404,67,0,72,5404,1,-2298.67,1,0,0,51
2025-08-18T11:30:00+02:00,2991,5633,66,0,73,5632.67,1,-2568.33,1,0,0,51
2025-08-18T11:45:00+02:00,1577,5795,69,0,75,5795,1,-4141,1,0,0,51
2025-08-18T12:00:00+02:00,1698,5957,65,0,76,5956.67,1,-4185.67,1,0,0,51
2025-08-18T12:15:00+02:00,837,6099,65,0,77,6098.67,1,-5188.67,1,0,0,51
2025-08-18T12:30:00+02:00,592,6234,65,0,78,6234,1,-5567.67,1,0,0,51
2025-08-18T12:45:00+02:00,630,6323,63,0,79,6323,1,-5620.33,1,0,0,51
2025-08-18T13:00:00+02:00,703,6392,62,0,80,6392.33,1,-5617.67,1,0,0,51
2025-08-18T13:15:00+02:00,707,6363,66,0,81,6363.33,1,-5581.33,1,0,0,51
2025-08-18T13:30:00+02:00,610,6399,65,0,82,6399.33,1,-5715.67,1,0,0,51
2025-08-18T13:45:00+02:00,560,6336,62,0,83,6336,1,-5705.67,1,0,0,51
2025-08-18T14:00:00+02:00,2009,6236,65,0,84,6236.33,1,-4154.67,1,0,0,51
2025-08-18T14:15:00+02:00,1097,6213,64,0,85,6212.67,1,-5043.67,1,0,0,51
2025-08-18T14:30:00+02:00,599,6137,61,0,86,6137.33,1,-5468.67,1,0,0,51
2025-08-18T14:45:00+02:00,600,5964,62,0,87,5964.33,1,-5294.33,1,0,0,51
2025-08-18T15:00:00+02:00,2189,5779,87,0,89,5779.33,1,-3494,1,0,0,51
2025-08-18T15:15:00+02:00,2655,5621,97,0,94,5620.67,1,-2860.33,1,0,0,51
2025-08-18T15:30:00+02:00,1146,5416,41,2,99,5415.67,1,-4228,1,0,0,51
2025-08-18T15:45:00+02:00,93,5144,0,6,100,5143.67,1,-5057,1,0,0,51
2025-08-18T16:00:00+02:00,82,4903,0,6,100,4902.67,1,-4826.67,1,0,0,51
2025-08-18T16:15:00+02:00,200,4589,0,6,100,4589.33,1,-4396,1,0,0,51
2025-08-18T16:30:00+02:00,223,4217,0,6,100,4217,1,-4000.33,1,0,0,51
2025-08-18T16:45:00+02:00,173,3910,0,6,100,3910.33,1,-3743.67,1,0,0,51
2025-08-18T17:00:00+02:00,112,3535,0,6,100,3535,1,-3429,1,0,0,51
2025-08-18T17:15:00+02:00,109,3108,0,7,100,3108.33,1,-3006,1,0,0,51
2025-08-18T17:30:00+02:00,86,2476,0,7,100,2476,1,-2397,1,0,0,51
2025-08-18T17:45:00+02:00,127,2101,0,7,100,2101,1,-1980.67,1,0,0,51
2025-08-18T18:00:00+02:00,201,1716,0,7,100,1715.67,1,-1521.67,1,0,0,51
2025-08-18T18:15:00+02:00,222,1377,0,6,100,1377.33,1,-1161.67,1,0,0,51
2025-08-18T18:30:00+02:00,135,1059,0,6,100,1059.33,1,-930.33,1,0,0,51
2025-08-18T18:45:00+02:00,112,775,0,6,100,774.67,1,-668.33,1,0,0,51
2025-08-18T19:00:00+02:00,108,316,0,5,100,315.67,1,-212.33,1,0,0,51
2025-08-18T19:15:00+02:00,84,197,0,5,100,197,1,-118,1,0,0,51
2025-08-18T19:30:00+02:00,159,136,0,44,99,136,1,-23.33,1,0,0,51
2025-08-18T19:45:00+02:00,197,105,0,87,99,105,1,-1.67,1,0,0,51
2025-08-18T20:00:00+02:00,201,74,0,122,99,74,1,-1.67,1,0,0,51
2025-08-18T20:15:00+02:00,113,35,0,70,99,34.67,1,0,0,0,0,51
2025-08-18T20:30:00+02:00,116,1,0,108,98,1.33,1,0,0,0,0,51
2025-08-18T20:45:00+02:00,126,0,0,121,98,0,0,-1,1,0,0,51
2025-08-18T21:00:00+02:00,108,0,0,101,98,0,0,-0.33,1,0,0,51
2025-08-18T21:15:00+02:00,215,0,0,210,98,0,0,-1.67,1,0,0,51
2025-08-18T21:30:00+02:00,211,1,0,205,97,0.67,1,-1.67,1,0,0,51
2025-08-18T21:45:00+02:00,183,0,0,177,97,0,0,-2,1,0,0,51
2025-08-18T22:00:00+02:00,132,0,0,126,97,0,0,-0.67,1,0,0,51
2025-08-18T22:15:00+02:00,133,0,0,126,97,0,0,-0.33,1,0,0,51
2025-08-18T22:30:00+02:00,127,0,0,123,96,0,0,-1,1,0,0,51
2025-08-18T22:45:00+02:00,161,0,0,155,96,0,0,-1.33,1,0,0,51
2025-08-18T23:00:00+02:00,209,0,0,203,96,0,0,-2.33,1,0,0,51
2025-08-18T23:15:00+02:00,203,0,0,197,95,0,0,-0.33,1,0,0,51
2025-08-18T23:30:00+02:00,142,0,0,136,95,0,0,-1.67,1,0,0,51
2025-08-18T23:45:00+02:00,138,0,0,133,95,0,0,-1.33,1,0,0,51
2025-08-19T00:00:00+02:00,111,0,0,77,95,0,0,26.67,1,0,0,51
2025-08-19T00:15:00+02:00,94,0,0,70,95,0,0,16.33,1,0,0,51
2025-08-19T00:30:00+02:00,191,0,0,185,94,0,0,-2,1,0,0,51
2025-08-19T00:45:00+02:00,208,0,0,201,94,0,0,-1,1,0,0,51
2025-08-19T01:00:00+02:00,176,0,0,168,94,0,0,-1.67,1,0,0,51
2025-08-19T01:15:00+02:00,134,0,0,128,93,0,0,-1.33,1,0,0,51
2025-08-19T01:30:00+02:00,141,0,0,135,93,0,0,-1,1,0,0,51
2025-08-19T01:45:00+02:00,134,0,0,127,93,0,0,-0.33,1,0,0,51
2025-08-19T02:00:00+02:00,145,0,0,138,93,0,0,-0.33,1,0,0,51
2025-08-19T02:15:00+02:00,342,0,0,345,92,0,0,-11,1,0,0,51
2025-08-19T02:30:00+02:00,2016,0,0,1967,89,0,0,-89.67,1,0,0,51
2025-08-19T02:45:00+02:00,550,0,0,556,86,0,0,-38,1,0,0,51
2025-08-19T03:00:00+02:00,123,0,0,116,86,0,0,-1,1,0,0,51
2025-08-19T03:15:00+02:00,139,0,0,132,86,0,0,-1.33,1,0,0,51
2025-08-19T03:30:00+02:00,138,0,0,132,86,0,0,-0.67,1,0,0,51
2025-08-19T03:45:00+02:00,183,0,0,178,86,0,0,-2.33,1,0,0,51
2025-08-19T04:00:00+02:00,230,0,0,226,85,0,0,-2.33,1,0,0,51
2025-08-19T04:15:00+02:00,202,0,0,194,85,0,0,0,0,0,0,51
2025-08-19T04:30:00+02:00,117,0,0,110,85,0,0,-0.33,1,0,0,51
2025-08-19T04:45:00+02:00,101,0,0,94,84,0,0,-0.33,1,0,0,51
2025-08-19T05:00:00+02:00,142,0,0,136,84,0,0,-1,1,0,0,51
2025-08-19T05:15:00+02:00,135,0,0,129,84,0,0,-1.33,1,0,0,51
2025-08-19T05:30:00+02:00,213,0,0,206,84,0.33,1,-2.33,1,0,0,51
2025-08-19T05:45:00+02:00,226,0,0,222,83,0.33,1,-2.67,1,0,0,51
2025-08-19T06:00:00+02:00,177,0,0,171,83,0.33,1,-1.33,1,0,0,51
2025-08-19T06:15:00+02:00,100,0,0,94,83,0,0,-0.67,1,0,0,51
2025-08-19T06:30:00+02:00,106,0,0,100,83,0.33,1,-0.33,1,0,0,51
2025-08-19T06:45:00+02:00,115,19,0,88,83,19.33,1,-0.33,1,0,0,51
2025-08-19T07:00:00+02:00,133,76,0,38,82,76,1,11.67,1,0,0,51
2025-08-19T07:15:00+02:00,211,138,0,51,82,138.33,1,13,1,0,0,51
2025-08-19T07:30:00+02:00,241,184,0,49,82,184,1,-2,1,0,0,51
2025-08-19T07:45:00+02:00,195,212,0,62,82,212,1,-85.33,1,0,0,51
2025-08-19T08:00:00+02:00,1701,201,0,1455,81,200.67,1,-10,1,0,0,51
2025-08-19T08:15:00+02:00,1124,293,0,901,77,293.33,1,-128.33,1,0,0,51
2025-08-19T08:30:00+02:00,120,373,0,8,77,372.67,1,-261.67,1,0,0,51
2025-08-19T08:45:00+02:00,214,429,0,30,77,429.33,1,-246.33,1,0,0,51
2025-08-19T09:00:00+02:00,524,485,0,193,77,484.67,1,-157.33,1,0,0,51
2025-08-19T09:15:00+02:00,598,533,0,305,76,533,1,-244.33,1,0,0,51
2025-08-19T09:30:00+02:00,82,1049,0,8,76,1049,1,-975.33,1,0,0,51
2025-08-19T09:45:00+02:00,120,1589,0,8,76,1588.67,1,-1477,1,0,0,51
2025-08-19T10:00:00+02:00,1087,1987,0,8,76,1986.67,1,-908.33,1,0,0,51
2025-08-19T10:15:00+02:00,986,2240,0,9,76,2240.33,1,-1264,1,0,0,51
2025-08-19T10:30:00+02:00,1602,3138,0,9,76,3137.67,1,-1544.67,1,0,0,51
2025-08-19T10:45:00+02:00,1973,3795,0,9,76,3795,1,-1831.67,1,0,0,51
2025-08-19T11:00:00+02:00,1430,4810,40,2,76,4810,1,-3336.33,1,0,0,51
2025-08-19T11:15:00+02:00,571,5230,65,0,77,5230.33,1,-4588,1,0,0,51
2025-08-19T11:30:00+02:00,440,5445,63,0,78,5445,1,-4933,1,0,0,51
2025-08-19T11:45:00+02:00,495,5562,63,0,79,5561.67,1,-4995,1,0,0,51
2025-08-19T12:00:00+02:00,580,5801,63,0,80,5801,1,-5150,1,0,0,51
2025-08-19T12:15:00+02:00,617,5966,63,0,80,5966.33,1,-5277.67,1,0,0,51
2025-08-19T12:30:00+02:00,640,6107,61,0,81,6107,1,-5398.33,1,0,0,51
2025-08-19T12:45:00+02:00,560,6145,60,0,82,6144.67,1,-5517.33,1,0,0,51
2025-08-19T13:00:00+02:00,471,6239,59,0,83,6239.33,1,-5701,1,0,0,51
2025-08-19T13:15:00+02:00,451,6297,61,0,84,6297.33,1,-5777.33,1,0,0,51
2025-08-19T13:30:00+02:00,477,6367,61,0,85,6367.33,1,-5821.67,1,0,0,51
2025-08-19T13:45:00+02:00,548,6306,60,0,86,6306,1,-5690.67,1,0,0,51
2025-08-19T14:00:00+02:00,588,6189,62,0,86,6188.67,1,-5531,1,0,0,51
2025-08-19T14:15:00+02:00,582,6262,60,0,87,6262,1,-5611,1,0,0,51
2025-08-19T14:30:00+02:00,511,6143,61,0,88,6142.67,1,-5560,1,0,0,51
2025-08-19T14:45:00+02:00,436,6048,62,0,89,6048,1,-5541.33,1,0,0,51
2025-08-19T15:00:00+02:00,1898,5878,86,0,91,5878.33,1,-3889.67,1,0,0,51
2025-08-19T15:15:00+02:00,2718,5641,96,0,96,5641,1,-2823,1,0,0,51
2025-08-19T15:30:00+02:00,1095,5283,33,2,100,5282.67,1,-4152.33,1,0,0,51
2025-08-19T15:45:00+02:00,224,4859,0,6,100,4859.33,1,-4641.67,1,0,0,51
2025-08-19T16:00:00+02:00,174,4499,0,6,100,4498.67,1,-4331.33,1,0,0,51
2025-08-19T16:15:00+02:00,115,3855,0,6,100,3854.67,1,-3745.67,1,0,0,51
2025-08-19T16:30:00+02:00,111,3409,0,7,100,3408.67,1,-3304.67,1,0,0,51
2025-08-19T16:45:00+02:00,85,3165,0,8,100,3165,1,-3087.33,1,0,0,51
2025-08-19T17:00:00+02:00,118,2865,0,7,100,2865,1,-2754.33,1,0,0,51
2025-08-19T17:15:00+02:00,192,2517,0,7,100,2517,1,-2331.67,1,0,0,51
2025-08-19T17:30:00+02:00,218,2165,0,7,100,2165,1,-1953.67,1,0,0,51
2025-08-19T17:45:00+02:00,134,1825,0,6,100,1825.33,1,-1698.33,1,0,0,51
2025-08-19T18:00:00+02:00,110,1542,0,6,100,1542,1,-1437.33,1,0,0,51
2025-08-19T18:15:00+02:00,106,1248,0,6,100,1247.67,1,-1147.67,1,0,0,51
2025-08-19T18:30:00+02:00,86,900,0,6,100,900.33,1,-820,1,0,0,51
2025-08-19T18:45:00+02:00,164,719,0,6,100,719.33,1,-561,1,0,0,51
2025-08-19T19:00:00+02:00,192,523,0,6,100,522.67,1,-336.67,1,0,0,51
2025-08-19T19:15:00+02:00,195,390,0,5,100,390.33,1,-201,1,0,0,51
2025-08-19T19:30:00+02:00,118,240,0,5,99,239.67,1,-127,1,0,0,51
2025-08-19T19:45:00+02:00,112,170,0,5,99,169.67,1,-62,1,0,0,51
2025-08-19T20:00:00+02:00,111,109,0,10,99,108.67,1,-11.33,1,0,0,51
2025-08-19T20:15:00+02:00,81,27,0,47,99,26.67,1,0.33,1,0,0,51
2025-08-19T20:30:00+02:00,206,0,0,199,99,0,0,-1.33,1,0,0,51
2025-08-19T20:45:00+02:00,201,0,0,196,98,0,0,-2,1,0,0,51
2025-08-19T21:00:00+02:00,171,1,0,161,98,1.33,1,-1.33,1,0,0,51
2025-08-19T21:15:00+02:00,133,0,0,128,98,0,0,-1,1,0,0,51
2025-08-19T21:30:00+02:00,130,0,0,124,97,0,0,-0.33,1,0,0,51
2025-08-19T21:45:00+02:00,125,0,0,118,97,0,0,-0.67,1,0,0,51
2025-08-19T22:00:00+02:00,162,0,0,156,97,0,0,-1,1,0,0,51
2025-08-19T22:15:00+02:00,206,0,0,200,97,0,0,-2,1,0,0,51
2025-08-19T22:30:00+02:00,195,0,0,188,96,0,0,-2,1,0,0,51
2025-08-19T22:45:00+02:00,130,0,0,122,96,0,0,-0.67,1,0,0,51
2025-08-19T23:00:00+02:00,136,0,0,130,96,0,0,-1,1,0,0,51
2025-08-19T23:15:00+02:00,130,0,0,124,95,0,0,-0.33,1,0,0,51
2025-08-19T23:30:00+02:00,118,0,0,113,95,0,0,-1.33,1,0,0,51
2025-08-19T23:45:00+02:00,794,0,0,652,94,0,0,81.67,1,0,0,51
2025-08-20T00:00:00+02:00,833,0,0,793,92,0,0,15,1,0,0,51
2025-08-20T00:15:00+02:00,173,0,0,167,91,0,0,-2.33,1,0,0,51
2025-08-20T00:30:00+02:00,126,0,0,121,91,0,0,-0.67,1,0,0,51
2025-08-20T00:45:00+02:00,139,0,0,134,91,0,0,-1.5,1,0,0,51
